StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,agreement,comp_check,trustworthiness,negative_cons,neg_cons_reasons,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,condition
25/04/2019 21:44,25/04/2019 21:46,0,100,104,1,25/04/2019 21:46,R_2f6UZ8Wxp0ZCGdP,anonymous,EN-GB,2,4,3,16,"There would be people deciding who is more ""worthy"" of the organs and this is a slippery slope to me. There are a lot of different factors that go into how important someone is to society other than their employment or their ability to help other people in certain aspects. This is holding the value of one human life above another, which is wrong.",36,female,2,,"$85,000 to $114,999",5,100000,446f7c36,f469cacf,United States,hypothetical-rule
25/04/2019 21:44,25/04/2019 21:46,0,100,130,1,25/04/2019 21:46,R_1eWrPecEJQSi27a,anonymous,EN-GB,1,4,1,17,maybe the one they choose was a friend or such so its would cause a disaster,56,female,4,,"$60,000 to $84,999",4,72500,8efdc336,2d3e5636,United States,concrete-rule
25/04/2019 21:47,25/04/2019 21:48,0,100,14,1,25/04/2019 21:48,R_3rgu7gmV44UZna1,anonymous,EN-GB,6,4,4,14,,21,male,4,,"$40,000 to $59,999",3,50000,bc1476ff,d31961cd,United States,hypothetical-rule
25/04/2019 21:46,25/04/2019 21:48,0,100,84,1,25/04/2019 21:48,R_22y5H2zTt6FXEZ4,anonymous,EN-GB,6,4,4,15,"It could lead to a very utilitarian approach to doling out organs, and eventually a devaluation of human life.",37,male,4,,"$10,000 to $24,999",1,17500,333692ed,c937aff4,United States,concrete-norule
25/04/2019 21:47,25/04/2019 21:48,0,100,88,1,25/04/2019 21:48,R_2uqw7mYivZDJiJm,anonymous,EN-GB,6,4,5,13,,69,male,5,,"$40,000 to $59,999",3,50000,3ac77b06,1d62abbc,United States,concrete-rule
25/04/2019 21:45,25/04/2019 21:48,0,100,183,1,25/04/2019 21:48,R_d5VmKqUyNfSlQHf,anonymous,EN-GB,4,4,5,17,The unemployed guy could ended up being michelangelo or einstein or a famous writer or musician that would have changed the lives of millions,49,male,6,,"$40,000 to $59,999",3,50000,937f2732,4b08d491,United States,concrete-norule
25/04/2019 21:47,25/04/2019 21:48,0,100,100,1,25/04/2019 21:48,R_3hiMu5V5qT4vzbO,anonymous,EN-GB,4,4,2,17,"Every person has worth and value, and no human is God to make any other judgement. ",60,male,5,,"$60,000 to $84,999",4,72500,212303a1,84847ec8,United States,concrete-norule
25/04/2019 21:48,25/04/2019 21:49,0,100,80,1,25/04/2019 21:49,R_3EEXEaCOvFdSsMx,anonymous,EN-GB,2,4,1,16,low income people would be at a major disadvantge,45,female,2,,"$60,000 to $84,999",4,72500,0ecb770f,e36b2c33,United States,hypothetical-rule
25/04/2019 21:41,25/04/2019 21:49,0,100,485,1,25/04/2019 21:49,R_VQYv3NDUL4VHteh,anonymous,EN-GB,2,4,3,17,I believe it could lead to further prioritizing of certain people over others and would set a precedent that certain people and occupations are worth more.  It could lead to increased distrust of people and families in a hospital that need treatment. ,26,male,2,,"$60,000 to $84,999",4,72500,444f9a5c,d3eaf448,United States,concrete-rule
25/04/2019 21:48,25/04/2019 21:49,0,100,85,1,25/04/2019 21:49,R_1FLBjuJNvJ7LOJC,anonymous,EN-GB,7,4,7,12,,54,female,2,,"$10,000 to $24,999",1,17500,379cbfec,1dd12eed,United States,concrete-norule
25/04/2019 21:48,25/04/2019 21:50,0,100,77,1,25/04/2019 21:50,R_2aqsdiBOXqMktfs,anonymous,EN-GB,2,4,3,16,The rich could buy access to transplants that others don't have access to.,34,male,4,,"$60,000 to $84,999",4,72500,c1f2312f,2b0f0356,United States,concrete-norule
25/04/2019 21:48,25/04/2019 21:50,0,100,141,1,25/04/2019 21:50,R_12KN6tQR2MpSql6,anonymous,EN-GB,1,4,3,17,You can't decide who lives and dies by status.... they must triage each person and whoever is closest to death they should get the next kidney or organ,56,female,3,,"$60,000 to $84,999",4,72500,8b69f98d,9dcd4718,United States,hypothetical-rule
25/04/2019 21:49,25/04/2019 21:50,0,100,62,1,25/04/2019 21:50,R_2tieiZ898Hb95nK,anonymous,EN-GB,7,4,6,14,,33,male,4,,"$40,000 to $59,999",3,50000,8af0fbbe,93f05cfb,United States,concrete-norule
25/04/2019 21:48,25/04/2019 21:51,0,100,148,1,25/04/2019 21:51,R_3fr72iIeMZPP5Y2,anonymous,EN-GB,5,4,6,15,"Because how can one really judge the value of one life over another, nobody knows what the future holds or the impact one will have on the world. ",32,male,2,,"$25,000 to $39,999",2,32500,96082495,6a0e0917,United States,concrete-rule
25/04/2019 21:49,25/04/2019 21:51,0,100,62,1,25/04/2019 21:51,R_3OeUo87gVlyZKPE,anonymous,EN-GB,2,4,4,16,The hospital could be bribed to give organs to one person over the other. ,36,female,6,,"$85,000 to $114,999",5,100000,8ae5b6fd,a9cbfcb8,United States,concrete-rule
25/04/2019 21:50,25/04/2019 21:51,0,100,37,1,25/04/2019 21:51,R_3HS4T32ydjkDXAq,anonymous,EN-GB,7,4,7,11,,37,female,7,,"$25,000 to $39,999",2,32500,447bb29d,bdb598c8,United States,hypothetical-rule
25/04/2019 21:50,25/04/2019 21:51,0,100,64,1,25/04/2019 21:51,R_6KG6B5zGp4aN75T,anonymous,EN-GB,6,4,6,13,,36,male,2,,"$10,000 to $24,999",1,17500,9a77820b,c0b5bf19,United States,concrete-rule
25/04/2019 21:49,25/04/2019 21:51,0,100,109,1,25/04/2019 21:51,R_2e5966CfG5eLJrs,anonymous,EN-GB,3,4,3,16,people will try to take advantage of the proposal,26,male,4,,"$10,000 to $24,999",1,17500,c7028b3a,8107cc2a,United States,hypothetical-rule
25/04/2019 21:46,25/04/2019 21:51,0,100,254,1,25/04/2019 21:51,R_3I0H2XUxb1oSaFR,anonymous,EN-GB,1,4,1,17,It would make the president that people of privilege are more worthy then others and that would cause those less fortunate to lash out. You can only kick a dog so many times before it bits. ,51,female,4,,"$60,000 to $84,999",4,72500,86d1031f,5494d591,United States,hypothetical-rule
25/04/2019 21:49,25/04/2019 21:51,0,100,109,1,25/04/2019 21:51,R_AKAT5ToMdNs1yx3,anonymous,EN-GB,7,4,5,14,,36,male,5,,"$40,000 to $59,999",3,50000,ef5a0c90,12192432,United States,concrete-rule
25/04/2019 21:49,25/04/2019 21:51,0,100,121,1,25/04/2019 21:51,R_3NIYgtMyQVGKrIn,anonymous,EN-GB,1,4,1,17,"set a precedent to give organs to only ""deserving"" people",63,female,3,,"$25,000 to $39,999",2,32500,06e97c20,32808a70,United States,concrete-norule
25/04/2019 21:50,25/04/2019 21:51,0,100,90,1,25/04/2019 21:51,R_3HOnk8ejutmrBnk,anonymous,EN-GB,1,4,2,17,it could lead to favoritism or only the rich getting the organs,28,female,3,,"$40,000 to $59,999",3,50000,091ea2e1,697a5cad,United States,hypothetical-rule
25/04/2019 21:48,25/04/2019 21:51,0,100,190,1,25/04/2019 21:51,R_2YAlWqCS6fhjyem,anonymous,EN-GB,5,4,5,16,It could result in some people feeling they are being discriminated against and suing the hospital,26,female,5,,"$150,000 to $199,999",7,175000,4d0f603c,e2666586,United States,concrete-rule
25/04/2019 21:50,25/04/2019 21:52,0,100,136,1,25/04/2019 21:52,R_1LXoDJJLEkZSFqz,anonymous,EN-GB,6,4,5,15,"It could foster a spirit of toxic elitism, where people strive to make themselves appear as a better person than someone else. This could be bad for culture in general.",31,male,3,,"Less than $9,999",0,5000,2a3223f3,44a3433d,United States,concrete-norule
25/04/2019 21:51,25/04/2019 21:52,0,100,75,1,25/04/2019 21:52,R_XR4i3S98lzy5gu5,anonymous,EN-GB,5,4,4,15,It could set a bad precedence for one person being more important than another. ,35,male,6,,"$60,000 to $84,999",4,72500,2485d875,a6f66d93,United States,concrete-norule
25/04/2019 21:50,25/04/2019 21:52,0,100,113,1,25/04/2019 21:52,R_sSY7EhVUtzcLnbP,anonymous,EN-GB,7,4,7,16,The poor and unskilled would never be able to receive life saving organ transplants and their lives would be considered of no value when considering treatment options.,48,female,5,,"$150,000 to $199,999",7,175000,34ed2e0f,b2c5f9a6,United States,concrete-rule
25/04/2019 21:51,25/04/2019 21:52,0,100,64,1,25/04/2019 21:52,R_27JXJaGrPoF7MtU,anonymous,EN-GB,2,4,3,16,People could be chosen to receive organs based on their level of financial status.,34,male,5,,"$60,000 to $84,999",4,72500,ff179ca3,bc87fffe,United States,hypothetical-rule
25/04/2019 21:50,25/04/2019 21:52,0,100,156,1,25/04/2019 21:52,R_BMtJ3oJQJPExbAB,anonymous,EN-GB,5,4,4,16,This could lead to negative consequences in that people can not get a organ no matter what unless they are popular in high in the food process. ,29,male,2,,"$25,000 to $39,999",2,32500,26d38237,d8eb8b5a,United States,hypothetical-rule
25/04/2019 21:50,25/04/2019 21:52,0,100,115,1,25/04/2019 21:52,R_4PEtezo6Bqg7Jg5,anonymous,EN-GB,4,4,4,17,Who decides who has move value? That's pretty much it.,33,other,5,,"Less than $9,999",0,5000,f3bef68d,7bcf0d85,United States,concrete-rule
25/04/2019 21:51,25/04/2019 21:53,0,100,135,1,25/04/2019 21:53,R_1hQKvFUcYanFgpd,anonymous,EN-GB,2,4,3,16,"I presume wealthy and connected people would eventually come to be considered ""more important""",62,female,2,,"$10,000 to $24,999",1,17500,b99902c2,1a0094ae,United States,concrete-rule
25/04/2019 21:53,25/04/2019 21:54,0,100,80,1,25/04/2019 21:54,R_2PuOtFQ3VpZf1ms,anonymous,EN-GB,3,4,4,16,Who are they to judge who will be the more successful person? What happens when the person they save does something bad.,32,male,5,,"$40,000 to $59,999",3,50000,eeb5539a,0aa56b37,United States,concrete-rule
25/04/2019 21:52,25/04/2019 21:54,0,100,159,1,25/04/2019 21:54,R_2trHrocR9dmEYOV,anonymous,EN-GB,6,4,5,15,It could affect the view people have on the hospital. If people found out they might reconsider visiting that hospital knowing their life might not be worth it. ,30,female,5,,"$25,000 to $39,999",2,32500,ea715bf6,b2300c8e,United States,concrete-norule
25/04/2019 21:52,25/04/2019 21:55,0,100,153,1,25/04/2019 21:55,R_2XppUfs0L8iwOJN,anonymous,EN-GB,1,4,1,17,This would cause organs to be given to wealthy people who had the ability to get high value educations. ,39,female,3,,"$60,000 to $84,999",4,72500,5816c9cc,5bba85aa,United States,hypothetical-rule
25/04/2019 21:54,25/04/2019 21:55,0,100,57,1,25/04/2019 21:55,R_1LORWZvMsBACys7,anonymous,EN-GB,2,4,1,16,I think that there would be a lot of backlash.,28,female,5,,"$40,000 to $59,999",3,50000,3f32504f,e0f35339,United States,hypothetical-rule
25/04/2019 21:55,25/04/2019 21:55,0,100,50,1,25/04/2019 21:55,R_9NbxpulZqU7qNZT,anonymous,EN-GB,6,4,6,14,,46,female,5,,"$85,000 to $114,999",5,100000,3feeb519,4706df77,United States,concrete-rule
25/04/2019 21:53,25/04/2019 21:55,0,100,115,1,25/04/2019 21:55,R_1ovXCXZdYDVBNJd,anonymous,EN-GB,6,4,4,15,Who gets to decide who is more useful? Would family members of the board get better treatment otherwise? Who knows if person B would have found a cure for cancer tomorrow.,25,male,5,,"$10,000 to $24,999",1,17500,47fdcbf4,068a9f5f,United States,concrete-norule
25/04/2019 21:54,25/04/2019 21:55,0,100,97,1,25/04/2019 21:55,R_2ux3sTuhCKMFeZZ,anonymous,EN-GB,5,3,5,14,,36,male,4,,"$40,000 to $59,999",3,50000,43f0d994,7088219e,United States,concrete-norule
25/04/2019 21:53,25/04/2019 21:56,0,100,204,1,25/04/2019 21:56,R_1d13FxL6rwp2SME,anonymous,EN-GB,2,4,4,15,"The hospital maybe perceived as elitist, making judgments about the value of one person over another.  As a government run hospital, it is essential that is essential that the hospital remains unbiased and an equal provider to all citizens.",67,male,5,,"$40,000 to $59,999",3,50000,cf90f775,dcca3cee,United States,concrete-rule
25/04/2019 21:55,25/04/2019 21:56,0,100,84,1,25/04/2019 21:56,R_33dHTZqWMVEDomJ,anonymous,EN-GB,6,4,4,15,"Favoritism, even in meritocracy is problematic",28,female,5,,"$40,000 to $59,999",3,50000,df5ef6af,d0075c8d,United States,concrete-norule
25/04/2019 21:54,25/04/2019 21:57,0,100,185,1,25/04/2019 21:57,R_vuZtBt9OwfAbxfP,anonymous,EN-GB,4,4,4,16,Families wanting their love one to receive the organ when it goes to another person and lawsuits brought agianst the hospital,52,female,4,,"$60,000 to $84,999",4,72500,3e78c370,1809823b,United States,concrete-rule
25/04/2019 21:54,25/04/2019 21:57,0,100,180,1,25/04/2019 21:57,R_6Roexy6U5BSDjKF,anonymous,EN-GB,5,4,5,16,"The person denied the organ may be a better person or have other reasons for being deemed not worthy of the organ. Plus, it could lead to corruption. Or, it could be seen that the board is playing favorites to certain people, like doctors who need an organ.",35,male,6,,"$60,000 to $84,999",4,72500,96b2200e,fc0c68d0,United States,hypothetical-rule
25/04/2019 21:57,25/04/2019 21:58,0,100,45,1,25/04/2019 21:58,R_2bV17IiueTSiTC5,anonymous,EN-GB,4,4,4,15,People wouldn't deserve the organ,22,male,4,,"$85,000 to $114,999",5,100000,4b0eac99,9ef32c43,United States,concrete-norule
25/04/2019 21:57,25/04/2019 21:58,0,100,102,1,25/04/2019 21:58,R_3k5v6srdbvliC7j,anonymous,EN-GB,5,4,3,16,"People who have high status in society will be picked over people with lower status, increasing the inequality in the society.",53,male,5,,"$115,000 to $149,999",6,132500,0f39e6c8,688fe979,United States,concrete-rule
25/04/2019 21:57,25/04/2019 21:59,0,100,168,1,25/04/2019 22:00,R_3dDJmA4I2J1hgx0,anonymous,EN-GB,2,4,2,16,"I think it could lead to negative consequences because anytime you start discriminating one over the other, you can't help but have problems and people lose trust in you.",54,male,2,,"$25,000 to $39,999",2,32500,8d4d5140,23e6d06f,United States,hypothetical-rule
25/04/2019 21:58,25/04/2019 22:00,0,100,99,1,25/04/2019 22:00,R_AvWx4q0kKMBpAEp,anonymous,EN-GB,5,4,4,14,,50,male,2,,"$10,000 to $24,999",1,17500,7d7e4471,1d4a6fea,United States,concrete-norule
25/04/2019 21:58,25/04/2019 22:00,0,100,113,1,25/04/2019 22:00,R_DhFizE3rlqPzWk9,anonymous,EN-GB,3,4,2,16,Who really would decide who gets a kidney and who doesn't.  It could lead to corruption.,28,male,2,,"$60,000 to $84,999",4,72500,b60eb94f,6eb5b203,United States,hypothetical-rule
