Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,agreement,attn_check,negative_cons,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,condition,proposal
100,35,1,07/08/2019 13:27,R_3lSLrcfdvbKJDXK,,,,,anonymous,EN-GB,5,4,5,32,male,5,,"$200,000 or more",8,225000,43b96121,6ef80768,United States,oneoff,proposal
100,72,1,07/08/2019 13:27,R_wNQZ4tnUESnQynT,,,,,anonymous,EN-GB,6,4,5,32,male,5,,"$40,000 to $59,999",3,50000,4e5a62ed,b4463f43,United States,oneoff,proposal
100,45,1,07/08/2019 13:27,R_30iQBIQi395WN5p,,,,,anonymous,EN-GB,6,4,3,32,male,6,,"$115,000 to $149,999",6,132500,b494958e,d2721f9e,United States,policy-base,policy
100,62,1,07/08/2019 13:27,R_1ISFsQQuvMkNCkh,,,,,anonymous,EN-GB,7,4,3,39,female,2,,"$60,000 to $84,999",4,72500,d0846ffd,a9bd5e98,United States,policy-base,policy
100,71,1,07/08/2019 13:29,R_2CBs7NJSGfMUfzW,,,,,anonymous,EN-GB,7,4,1,31,male,5,,"$40,000 to $59,999",3,50000,57556951,88d7fdf5,United States,policy-base,policy
100,42,1,07/08/2019 13:29,R_2XmrKxsaEmi3edG,,,,,anonymous,EN-GB,7,4,1,48,male,4,,"$40,000 to $59,999",3,50000,07e3bf95,1a4b0adc,United States,oneoff,proposal
100,59,1,07/08/2019 13:29,R_1laDwHjIILGOzs9,,,,,anonymous,EN-GB,5,4,3,72,male,5,,"$40,000 to $59,999",3,50000,90c1a5ac,ca3655aa,United States,policy-repeal,policy
100,77,1,07/08/2019 13:30,R_3rJbr95H5xwZhpw,,,,,anonymous,EN-GB,3,4,6,57,female,4,,"$10,000 to $24,999",1,17500,660fa6c2,2fbe63fe,United States,policy-base,policy
100,84,1,07/08/2019 13:30,R_272l2bSLRqoAgzk,,,,,anonymous,EN-GB,5,4,4,49,female,2,,"$60,000 to $84,999",4,72500,8b982801,6a38a65a,United States,policy-repeal,policy
100,42,1,07/08/2019 13:30,R_24iuUV7SykMS7jR,,,,,anonymous,EN-GB,3,4,5,40,male,5,,"$40,000 to $59,999",3,50000,d01e25af,81cd7de6,United States,oneoff,proposal
100,72,1,07/08/2019 13:31,R_2zCLPMNLpxbIW2g,,,,,anonymous,EN-GB,1,4,7,50,female,5,,"$10,000 to $24,999",1,17500,e5783149,44a90ab3,United States,policy-repeal,policy
100,62,1,07/08/2019 13:31,R_2ASHo7umTAoWVkb,,,,,anonymous,EN-GB,5,3,4,33,male,5,,"$85,000 to $114,999",5,100000,128953ec,e018bd29,United States,oneoff,proposal
100,58,1,07/08/2019 13:32,R_1f9jsswxJIYQya0,,,,,anonymous,EN-GB,3,4,6,56,female,6,,"$85,000 to $114,999",5,100000,25dbac4a,6ae231bf,United States,policy-base,policy
100,48,1,07/08/2019 13:34,R_qEpo9o2MYIFzGMx,,,,,anonymous,EN-GB,6,4,5,33,female,3,,"$60,000 to $84,999",4,72500,003ebb88,ba80576e,United States,oneoff,proposal
100,39,1,07/08/2019 13:36,R_R45ng1gox2BONfX,,,,,anonymous,EN-GB,1,4,7,56,female,5,,"$10,000 to $24,999",1,17500,5ef19c48,ebc8f33a,United States,policy-base,policy
100,27,1,07/08/2019 14:23,R_27lM4ftcIgNXW9e,,,,,anonymous,EN-GB,5,4,3,46,male,5,,"$40,000 to $59,999",3,50000,ebd83b45,c80ff2bf,United States,policy-repeal,policy
100,39,1,07/08/2019 14:23,R_2TpcLRHVCWb0vct,,,,,anonymous,EN-GB,6,4,4,23,male,2,,"$10,000 to $24,999",1,17500,39071bf1,dcd2faf0,United States,policy-base,policy
100,43,1,07/08/2019 14:23,R_24zVpTABLsmpFGQ,,,,,anonymous,EN-GB,5,4,5,42,male,6,,"$85,000 to $114,999",5,100000,ef13d652,389ba93a,United States,policy-base,policy
100,67,1,07/08/2019 14:24,R_10MKGBBvqZ0afXW,,,,,anonymous,EN-GB,7,4,1,46,female,5,,"$85,000 to $114,999",5,100000,ecf1d71e,257c1de3,United States,policy-base,policy
100,67,1,07/08/2019 14:24,R_3qaGE8m97jmuVla,,,,,anonymous,EN-GB,6,4,2,25,male,5,,"$10,000 to $24,999",1,17500,e5b76db6,f7858235,United States,policy-repeal,policy
100,50,1,07/08/2019 14:24,R_3j3aqaCW75Y9XIf,,,,,anonymous,EN-GB,5,4,6,68,male,4,,"$115,000 to $149,999",6,132500,8c9f5f8d,d05c1fed,United States,oneoff,proposal
100,70,1,07/08/2019 14:24,R_3hom57HBdA1PpwS,,,,,anonymous,EN-GB,4,4,5,35,female,2,,"$85,000 to $114,999",5,100000,d23645af,41e95f23,United States,oneoff,proposal
100,59,1,07/08/2019 14:24,R_1IsZ6wZODFToZZV,,,,,anonymous,EN-GB,2,4,6,35,male,5,,"$85,000 to $114,999",5,100000,c1f2312f,13e9111a,United States,policy-repeal,policy
100,71,1,07/08/2019 14:24,R_2wpBj5GYALrpdmL,,,,,anonymous,EN-GB,2,4,6,51,male,6,,"$150,000 to $199,999",7,175000,7513fb41,11715309,United States,policy-base,policy
100,43,1,07/08/2019 14:24,R_2R1uwp2yKfegyg4,,,,,anonymous,EN-GB,7,4,2,32,male,5,,"$115,000 to $149,999",6,132500,6db20a32,fca5b1b9,United States,oneoff,proposal
100,36,1,07/08/2019 14:25,R_bBkyaE12Pl9SJDX,,,,,anonymous,EN-GB,5,4,5,41,female,5,,"$25,000 to $39,999",2,32500,e2587975,1b169045,United States,policy-base,policy
100,42,1,07/08/2019 14:25,R_1IBnPSVHc332173,,,,,anonymous,EN-GB,5,4,5,41,male,5,,"$60,000 to $84,999",4,72500,a5778817,a963a23d,United States,policy-base,policy
100,72,1,07/08/2019 14:25,R_W6g5mykDVWP8DhT,,,,,anonymous,EN-GB,1,4,7,49,male,5,,"$40,000 to $59,999",3,50000,dbe163c5,e7f77db1,United States,policy-base,policy
100,63,1,07/08/2019 14:25,R_1IeMqpJYQnQXGxP,,,,,anonymous,EN-GB,6,4,5,32,male,5,,"$40,000 to $59,999",3,50000,b8f839b6,94145ee3,United States,policy-repeal,policy
100,68,1,07/08/2019 14:25,R_1E1hbIDeXtYdTzz,,,,,anonymous,EN-GB,2,4,6,39,female,5,,"$115,000 to $149,999",6,132500,549ed35e,a6f5badd,United States,policy-repeal,policy
100,49,1,07/08/2019 14:25,R_pASpMzPtwyPhIw9,,,,,anonymous,EN-GB,7,4,2,42,male,5,,"$85,000 to $114,999",5,100000,d9becbe2,07d365a2,United States,oneoff,proposal
100,112,1,07/08/2019 14:25,R_2TZeljyxia4VFDe,,,,,anonymous,EN-GB,6,4,6,38,male,6,,"$25,000 to $39,999",2,32500,9f051804,d5b7d31d,United States,oneoff,proposal
100,36,1,07/08/2019 14:25,R_3iWMSPpKo9HVbpg,,,,,anonymous,EN-GB,3,4,5,31,male,6,,"$60,000 to $84,999",4,72500,17ec5335,08e16aaf,United States,policy-base,policy
100,36,1,07/08/2019 14:25,R_81RB9u10kSQ5Ohz,,,,,anonymous,EN-GB,7,4,7,29,male,5,,"$60,000 to $84,999",4,72500,08c34b9a,68f69cc9,United States,oneoff,proposal
100,38,1,07/08/2019 14:25,R_03vv3s3AI6roiVr,,,,,anonymous,EN-GB,3,4,7,41,female,6,,"$40,000 to $59,999",3,50000,156c399d,214af4b8,United States,policy-base,policy
100,109,1,07/08/2019 14:25,R_cCQ9rivfOi0QZhL,,,,,anonymous,EN-GB,6,4,5,40,female,6,,"$115,000 to $149,999",6,132500,a1047bee,e2b9b2aa,United States,policy-repeal,policy
100,60,1,07/08/2019 14:25,R_1PUkReSe0EK2tcf,,,,,anonymous,EN-GB,3,4,7,27,female,5,,"$115,000 to $149,999",6,132500,33dcbee8,fe5a997d,United States,policy-repeal,policy
100,87,1,07/08/2019 14:25,R_Z7rWvKKpfT4Omch,,,,,anonymous,EN-GB,7,4,1,51,female,4,,"$40,000 to $59,999",3,50000,81df4601,2b06ae43,United States,policy-base,policy
100,49,1,07/08/2019 14:25,R_2fj2nUjHxZQVxSY,,,,,anonymous,EN-GB,6,4,3,40,female,5,,"$25,000 to $39,999",2,32500,8633b991,f2ca851a,United States,policy-repeal,policy
100,51,1,07/08/2019 14:25,R_3ReCjhQbXyO2iiQ,,,,,anonymous,EN-GB,2,4,7,25,female,2,,"$60,000 to $84,999",4,72500,1a679562,8a70ec11,United States,policy-base,policy
100,46,1,07/08/2019 14:25,R_1jWl83FetC4yPzb,,,,,anonymous,EN-GB,5,4,5,36,male,6,,"$60,000 to $84,999",4,72500,2485d875,308713df,United States,policy-base,policy
100,46,1,07/08/2019 14:26,R_6ulxBii8rfxTTX3,,,,,anonymous,EN-GB,4,4,7,33,female,6,,"$60,000 to $84,999",4,72500,29c3a580,1c14de0a,United States,oneoff,proposal
100,39,1,07/08/2019 14:26,R_b1xOvYb70KdjWqR,,,,,anonymous,EN-GB,5,4,3,33,female,2,,"Less than $9,999",0,5000,2b23761b,b05b6115,United States,policy-repeal,policy
100,48,1,07/08/2019 14:26,R_3esnIpdnyrFdEKi,,,,,anonymous,EN-GB,5,4,7,55,female,5,,"$85,000 to $114,999",5,100000,2aa1863b,929c39e3,United States,policy-base,policy
100,68,1,07/08/2019 14:26,R_bKQqoLmyj28nmEh,,,,,anonymous,EN-GB,2,4,5,54,male,2,,"$10,000 to $24,999",1,17500,a17d40c6,f7e88015,United States,oneoff,proposal
100,53,1,07/08/2019 14:26,R_22K5E5IPr1jAIcw,,,,,anonymous,EN-GB,5,4,6,30,female,5,,"$60,000 to $84,999",4,72500,bf7a1342,b46504b7,United States,oneoff,proposal
100,90,1,07/08/2019 14:26,R_33yvtENPGGDGEyZ,,,,,anonymous,EN-GB,5,4,6,47,male,5,,"$40,000 to $59,999",3,50000,0b6c9386,c7460878,United States,oneoff,proposal
100,42,1,07/08/2019 14:26,R_3lGFWCDZ7IFql5g,,,,,anonymous,EN-GB,6,4,5,34,female,4,,"$200,000 or more",8,225000,76c6d51b,77f92c54,United States,oneoff,proposal
100,66,1,07/08/2019 14:26,R_21B6bnSDJTRkpok,,,,,anonymous,EN-GB,1,4,7,46,female,5,,"$150,000 to $199,999",7,175000,95344d8a,4a6f8f52,United States,policy-repeal,policy
100,33,1,07/08/2019 14:26,R_3FJwrBIEEG6wsvN,,,,,anonymous,EN-GB,4,4,7,47,female,4,,"$115,000 to $149,999",6,132500,eb62896b,a85bc47d,United States,oneoff,proposal
100,43,1,07/08/2019 14:26,R_1ePjBbO2e3Xr0sV,,,,,anonymous,EN-GB,5,4,4,32,female,4,,"$60,000 to $84,999",4,72500,12e59f6f,097842a5,United States,policy-base,policy
100,41,1,07/08/2019 14:26,R_2zcfMq7WlJARguZ,,,,,anonymous,EN-GB,5,4,7,35,male,2,,"$25,000 to $39,999",2,32500,227828da,31fb6d57,United States,policy-base,policy
100,46,1,07/08/2019 14:26,R_3QSNci5Rz4SBChW,,,,,anonymous,EN-GB,7,4,2,33,male,6,,"$60,000 to $84,999",4,72500,96fae619,b3f4a406,United States,policy-repeal,policy
100,66,1,07/08/2019 14:26,R_110JR6eSBtKJJuz,,,,,anonymous,EN-GB,7,4,1,68,female,4,,"$60,000 to $84,999",4,72500,a83f97d5,f246e9cb,United States,oneoff,proposal
100,65,1,07/08/2019 14:26,R_RfdXxeMrgOOPF85,,,,,anonymous,EN-GB,2,4,6,22,female,2,,"$40,000 to $59,999",3,50000,e7fba53e,3df38811,United States,policy-repeal,policy
100,91,1,07/08/2019 14:26,R_3PS5R004OD4gyU5,,,,,anonymous,EN-GB,3,4,6,34,male,5,,"$115,000 to $149,999",6,132500,54dfe4a4,106798,United States,policy-repeal,policy
100,114,1,07/08/2019 14:26,R_e4gELXkkKmrSsSt,,,,,anonymous,EN-GB,6,4,5,40,female,5,,"$40,000 to $59,999",3,50000,220ee946,88f5fcae,United States,policy-repeal,policy
100,43,1,07/08/2019 14:26,R_3oLLAxxfYbW13oP,,,,,anonymous,EN-GB,1,4,7,24,male,5,,"$60,000 to $84,999",4,72500,09a68624,3afb240a,United States,oneoff,proposal
100,29,1,07/08/2019 14:27,R_11jft8z21ZD9Lk8,,,,,anonymous,EN-GB,2,4,6,36,male,8,,"$40,000 to $59,999",3,50000,8d11af96,32258c94,United States,policy-base,policy
100,66,1,07/08/2019 14:27,R_3kgIhxO5bCGmgr9,,,,,anonymous,EN-GB,7,4,1,38,female,5,,"$60,000 to $84,999",4,72500,c71833e6,cb8e1ab5,United States,policy-repeal,policy
100,41,1,07/08/2019 14:27,R_wYkRGvHkXMdC4Jb,,,,,anonymous,EN-GB,7,4,5,28,male,5,,"$60,000 to $84,999",4,72500,4dc96c85,6e8bd2a3,United States,oneoff,proposal
100,183,1,07/08/2019 14:27,R_3Ph3dZI37uDY202,,,,,anonymous,EN-GB,6,4,4,34,female,2,,"$10,000 to $24,999",1,17500,34f2b796,a645776e,United States,policy-repeal,policy
100,110,1,07/08/2019 14:27,R_yWNoQLUL00J9jt7,,,,,anonymous,EN-GB,6,4,3,31,male,3,,"$60,000 to $84,999",4,72500,8729ad4b,9ca64dfa,United States,policy-base,policy
100,96,1,07/08/2019 14:27,R_2y2i5aqkGgVIgRa,,,,,anonymous,EN-GB,6,4,6,24,male,5,,"$60,000 to $84,999",4,72500,0aa991b6,11648264,United States,policy-base,policy
100,26,1,07/08/2019 14:27,R_1d6rvibrhFbe5U9,,,,,anonymous,EN-GB,1,4,6,32,male,5,,"$10,000 to $24,999",1,17500,29e43053,e3ebe610,United States,policy-repeal,policy
100,31,1,07/08/2019 14:27,R_1gBkX0b0PUkNHdH,,,,,anonymous,EN-GB,2,4,4,31,male,5,,"$40,000 to $59,999",3,50000,6345722e,7b8b42d1,United States,oneoff,proposal
100,38,1,07/08/2019 14:27,R_9S0hlVaUWO1IE3n,,,,,anonymous,EN-GB,7,4,5,33,male,2,,"$25,000 to $39,999",2,32500,688a1d10,f1b4a291,United States,policy-base,policy
100,97,1,07/08/2019 14:27,R_31bfe0NyNayHpE4,,,,,anonymous,EN-GB,2,4,7,32,male,4,,"$25,000 to $39,999",2,32500,e723e913,4034adc4,United States,oneoff,proposal
100,62,1,07/08/2019 14:27,R_3EM4KgKUphPtJqS,,,,,anonymous,EN-GB,3,4,7,54,female,6,,"$40,000 to $59,999",3,50000,758dd398,26dec173,United States,policy-repeal,policy
100,53,1,07/08/2019 14:27,R_3KDhVphpA2AILcR,,,,,anonymous,EN-GB,1,4,7,29,female,2,,"$10,000 to $24,999",1,17500,a5005bd9,2af1ec90,United States,policy-base,policy
100,65,1,07/08/2019 14:27,R_blb3KzF06EmP9Rv,,,,,anonymous,EN-GB,2,4,6,42,female,5,,"$150,000 to $199,999",7,175000,87a16a05,6b0f2ec4,United States,policy-base,policy
100,69,1,07/08/2019 14:27,R_QfZw2yyBgUZ6Se5,,,,,anonymous,EN-GB,6,4,2,42,female,2,,"$10,000 to $24,999",1,17500,7070c930,fdda6274,United States,policy-repeal,policy
100,146,1,07/08/2019 14:27,R_2bNq3CsNbgDnWjI,,,,,anonymous,EN-GB,2,4,7,34,female,1,,"$10,000 to $24,999",1,17500,9df625a9,ee180c90,United States,policy-base,policy
100,67,1,07/08/2019 14:28,R_sYXNPa6JKVGJtAt,,,,,anonymous,EN-GB,7,4,1,27,male,6,,"$40,000 to $59,999",3,50000,7f62a811,b72208ac,United States,policy-repeal,policy
100,59,1,07/08/2019 14:28,R_Rt5fFubifTUI79n,,,,,anonymous,EN-GB,6,4,5,64,male,5,,"$60,000 to $84,999",4,72500,d8c83b51,1e1feb28,United States,policy-repeal,policy
100,32,1,07/08/2019 14:28,R_3Ei4cKeAjUMmofg,,,,,anonymous,EN-GB,5,4,6,31,male,5,,"$115,000 to $149,999",6,132500,47155456,244c9322,United States,oneoff,proposal
100,155,1,07/08/2019 14:29,R_eGanjPvu03UHYI1,,,,,anonymous,EN-GB,2,4,7,56,female,2,,"$40,000 to $59,999",3,50000,b977fe0d,efd349e3,United States,oneoff,proposal
100,62,1,07/08/2019 14:29,R_31KQuaH7jyYCABc,,,,,anonymous,EN-GB,6,4,2,48,male,6,,"$150,000 to $199,999",7,175000,1c930e4a,0eab9772,United States,policy-repeal,policy
100,240,1,07/08/2019 14:29,R_27kAMiAnbstaflJ,,,,,anonymous,EN-GB,2,4,4,30,female,6,,"$60,000 to $84,999",4,72500,61360adc,8728730f,United States,policy-repeal,policy
100,23,1,07/08/2019 14:29,R_33dqgIj1D73zn6Z,,,,,anonymous,EN-GB,7,4,3,21,male,2,,"$60,000 to $84,999",4,72500,fbd26ccb,563b6145,United States,policy-repeal,policy
100,35,1,07/08/2019 14:29,R_uqso8kizoXjwpDX,,,,,anonymous,EN-GB,7,4,2,58,female,5,,"$150,000 to $199,999",7,175000,d6050bd0,d867ed38,United States,oneoff,proposal
100,133,1,07/08/2019 14:29,R_u7VGWX1gJQpbhcZ,,,,,anonymous,EN-GB,5,4,5,79,female,5,,"$25,000 to $39,999",2,32500,3b227560,8bb6a2bf,United States,oneoff,proposal
100,95,1,07/08/2019 14:29,R_2dGBZuN8mgMj5T6,,,,,anonymous,EN-GB,3,4,6,38,male,5,,"$10,000 to $24,999",1,17500,fa21a665,bd845227,United States,policy-repeal,policy
100,88,1,07/08/2019 14:29,R_TdZH5X3DSQB8z17,,,,,anonymous,EN-GB,1,4,7,36,male,6,,"$60,000 to $84,999",4,72500,263cdf9b,6eac69d3,United States,policy-base,policy
100,107,1,07/08/2019 14:29,R_DwYmkQckHL7pj6p,,,,,anonymous,EN-GB,7,4,3,43,male,5,,"Less than $9,999",0,5000,a75fd9f5,a084d0b3,United States,oneoff,proposal
100,102,1,07/08/2019 14:30,R_z9hrzHDtJPMn1YJ,,,,,anonymous,EN-GB,4,4,4,47,male,4,,"Less than $9,999",0,5000,9bb2b87c,92548cc7,United States,policy-base,policy
100,53,1,07/08/2019 14:30,R_2qDbMGbv9BXZxOm,,,,,anonymous,EN-GB,7,4,1,25,female,2,,"$60,000 to $84,999",4,72500,24aba31a,4b8922ed,United States,oneoff,proposal
100,62,1,07/08/2019 14:30,R_3CKjNlrLsatbIcc,,,,,anonymous,EN-GB,5,4,6,46,female,4,,"$115,000 to $149,999",6,132500,df22c31b,557f99d8,United States,policy-base,policy
100,103,1,07/08/2019 14:30,R_3GE5ve0JRszTwx5,,,,,anonymous,EN-GB,7,4,5,48,male,7,,"$60,000 to $84,999",4,72500,c9c50901,885c1399,United States,policy-repeal,policy
100,111,1,07/08/2019 14:30,R_24D8fdaDHlOkDa2,,,,,anonymous,EN-GB,1,4,6,31,female,5,,"$10,000 to $24,999",1,17500,4ffa5a8b,449d0a39,United States,policy-base,policy
100,26,1,07/08/2019 14:31,R_2772HFCNn4B6hge,,,,,anonymous,EN-GB,1,3,6,30,female,2,,"$40,000 to $59,999",3,50000,364b809d,c0d22ed0,United States,policy-base,policy
100,26,1,07/08/2019 14:31,R_uzdTdWeEjAKOM8x,,,,,anonymous,EN-GB,4,3,5,29,male,6,,"$115,000 to $149,999",6,132500,eb84ee55,41b8b317,United States,policy-base,policy
100,21,1,07/08/2019 14:32,R_10wHXqRgdOrqm2s,,,,,anonymous,EN-GB,4,3,5,20,female,4,,"$25,000 to $39,999",2,32500,90e51f61,bbe60707,United States,policy-repeal,policy
100,50,1,07/08/2019 14:32,R_1l5ZaVqF4xeoNDG,,,,,anonymous,EN-GB,5,4,5,30,female,4,,"$60,000 to $84,999",4,72500,3cffc68e,f5b7d015,United States,policy-repeal,policy
100,95,1,07/08/2019 14:33,R_2WZ6pAwL5Lnu1YC,,,,,anonymous,EN-GB,7,4,4,48,male,5,,"$150,000 to $199,999",7,175000,fd7da4d1,90d64f4b,United States,oneoff,proposal
100,165,1,07/08/2019 14:33,R_3ir2Gi4cfbwTfVC,,,,,anonymous,EN-GB,5,4,6,39,male,2,,"$40,000 to $59,999",3,50000,498e227c,cad0fe9d,United States,policy-repeal,policy
100,32,1,07/08/2019 14:34,R_bqNBKiJQ48YmQLv,,,,,anonymous,EN-GB,5,3,5,27,male,5,,"$200,000 or more",8,225000,c012c849,01a29869,United States,policy-repeal,policy
100,38,1,07/08/2019 14:34,R_1dMlY0JlZCDKJq1,,,,,anonymous,EN-GB,2,4,7,34,female,6,,"$60,000 to $84,999",4,72500,8c5cfc21,f66b9cbd,United States,policy-repeal,policy
100,43,1,07/08/2019 14:35,R_294faFRbr0THFC3,,,,,anonymous,EN-GB,5,4,5,32,female,4,,"$10,000 to $24,999",1,17500,1a037de8,edb7085c,United States,oneoff,proposal
100,42,1,07/08/2019 14:35,R_2zH2AZZd1kwvT92,,,,,anonymous,EN-GB,2,4,5,29,male,5,,"$40,000 to $59,999",3,50000,41c2efbe,f7aeb616,United States,policy-repeal,policy
100,31,1,07/08/2019 14:35,R_3Of50iObxFNRrgF,,,,,anonymous,EN-GB,1,4,7,38,female,6,,"$40,000 to $59,999",3,50000,ed794d86,565233df,United States,policy-base,policy
100,25,1,07/08/2019 14:35,R_3elCi2lyeeY9M15,,,,,anonymous,EN-GB,5,4,5,24,male,2,,"$60,000 to $84,999",4,72500,591c1dea,98001549,United States,policy-repeal,policy
100,52,1,07/08/2019 14:35,R_1pzcD00osKSEkRg,,,,,anonymous,EN-GB,6,4,5,44,female,6,,"$40,000 to $59,999",3,50000,f22fc918,16f43765,United States,policy-base,policy
100,121,1,07/08/2019 14:35,R_6r0vZ6w1eHf2lzj,,,,,anonymous,EN-GB,3,3,6,26,male,2,,"$40,000 to $59,999",3,50000,2e074aa1,0d6a07de,United States,policy-base,policy
100,54,1,07/08/2019 14:35,R_1LNFDR45gv6pK88,,,,,anonymous,EN-GB,7,3,7,25,male,5,,"$10,000 to $24,999",1,17500,8403ef05,62297442,United States,policy-base,policy
100,74,1,07/08/2019 14:35,R_2wbN61OUIC4HIhj,,,,,anonymous,EN-GB,5,4,3,58,female,4,,"$60,000 to $84,999",4,72500,5c672e46,da39b4f7,United States,oneoff,proposal
100,24,1,07/08/2019 14:37,R_3rGsPLTUgWoJPF4,,,,,anonymous,EN-GB,4,4,6,27,male,5,,"$40,000 to $59,999",3,50000,224fcf72,fb1965c0,United States,policy-repeal,policy
100,56,1,07/08/2019 14:42,R_3eaIpHG7bzm2fVy,,,,,anonymous,EN-GB,6,4,5,34,female,3,,"$60,000 to $84,999",4,72500,b90ebb5b,920703fd,United States,oneoff,proposal
100,110,1,07/08/2019 14:43,R_01YkblF2fc7qjSx,,,,,anonymous,EN-GB,3,4,7,41,male,5,,"$150,000 to $199,999",7,175000,5e5f6223,d4475265,United States,policy-base,policy
