ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,V10,Q4,Consent,Consent2,prompt,Conflicts,Coexist,Compete,Attention,prompt,religious_forecast_1,religious_forecast_2,noreligious_forecast_1,noreligious_forecast_2,You_1,You_2,prompt,Hydraulics_rel_1,Hydraulics_rel_2,Hydraulics_sci_1,Hydraulics_sci_2,prompt,Generosity,Caregiving,Bravery,Reciprocity,Public_goods,Respect,Equity,attention,Age,Gender,State,Race,Race_TEXT,Religion,Religion_TEXT,Income,Q25,Q26,Ladder,Conservative,code,LocationLatitude,LocationLongitude,LocationAccuracy
R_3iR6mn7T0kQAVAo,,Anonymous,,,174.87.230.10,0,5/9/20 9:52,5/9/20 9:59,1,1,1,1,1,5,1,5,12,1,85,15,0,100,80,20,1,45,-15,30,20,1,20,8,5,9,8,7,9,bark bow-wow,33,2,Nevada,1,,2,,3,1,1,7,5,1,39.498703,-119.8202057,-1
R_2AFnw7rghVLPMyu,,Anonymous,,,174.128.225.2,0,5/9/20 10:30,5/9/20 10:38,1,1,1,1,1,4,2,3,12,1,85,76,23,89,91,94,1,41,35,42,44,1,20,9,8,9,9,8,8,Bark - HOO HOO,13,2,COLORADO,1,,3,,3,1,1,5,2,1,39.75010681,-104.995697,-1
R_2pYRxxs4MoNN3Xf,,Anonymous,,,142.196.151.58,0,5/9/20 10:08,5/9/20 10:12,0,1,1,1,1,5,2,6,12,1,85,15,0,100,95,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_1LnZjFbvzD0PkDg,,Anonymous,,,71.178.214.134,0,5/9/20 9:54,5/9/20 10:05,1,1,1,1,1,3,3,2,12,1,85,70,5,100,70,85,1,50,0,0,50,1,15,7,9,7,7,5,1,woof,10,1,Maryland,4,,3,,5,1,1,8,3,1,39.08279419,-77.16739655,-1
R_tXrX3t4dWhZjCIp,,Anonymous,,,68.113.100.165,0,5/9/20 9:40,5/9/20 9:44,1,1,1,1,1,5,4,6,11,1,85,70,38,85,48,80,1,24,36,18,38,1,20,9,8,5,8,5,8,wow,17,2,georgia,1,,2,,1,1,1,7,6,1,33.71890259,-86.82250214,-1
R_27Ehwf7PP0TrV9I,,Anonymous,,,76.189.213.76,0,5/9/20 9:52,5/9/20 10:02,1,1,1,1,1,6,5,5,12,1,85,25,10,80,5,95,1,0,0,0,0,1,21,6,9,9,7,7,9,bark,31,1,Ohio,1,,8,,4,1,1,6,4,1,40.79110718,-81.41690063,-1
R_2dfQC5Mrn9uUFsn,,Anonymous,,,100.0.92.134,0,5/9/20 10:44,5/9/20 10:55,1,1,1,1,1,6,5,5,12,1,85,22,0,71,66,79,1,40,30,22,44,1,17,1,5,9,5,1,4,ruff,38,2,MA,1,,5,,4,1,1,5,4,1,42.15060425,-71.42680359,-1
R_2coQgBE5zjG9z7A,,Anonymous,,,71.182.225.191,0,5/9/20 9:39,5/9/20 9:40,0,1,1,1,1,5,5,4,12,1,85,39,2,87,32,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3HiCWpbjUgNAsmI,,Anonymous,,,98.196.32.223,0,5/9/20 9:57,5/9/20 10:06,1,1,1,1,1,6,6,6,11,1,85,72,89,79,81,66,1,29,18,23,18,1,20,7,7,8,8,7,8,woof,12,1,Texas,2,,2,,3,1,1,9,8,1,30.00430298,-95.17469788,-1
R_bBiUpJeYcZWnILn,,Anonymous,,,45.4.196.54,0,5/9/20 10:24,5/9/20 10:31,1,1,1,1,1,6,6,7,11,1,85,86,81,86,74,85,1,40,33,32,34,1,20,8,8,8,9,8,9,wou,11,1,new york,1,,2,,3,1,1,9,8,1,40.75030518,-74.00140381,-1
R_1Hpj82h4yP7RfG8,,Anonymous,,,64.145.93.69,0,5/9/20 9:42,5/9/20 9:47,1,1,1,1,1,5,7,6,12,1,85,44,76,59,92,71,1,22,-11,23,-12,1,19,8,7,7,8,8,9,bark,15,1,delaware,1,,2,,2,1,1,8,8,1,37.75100708,-97.8219986,-1
R_114HjjXh4ftFii8,,Anonymous,,,100.14.182.158,0,5/9/20 9:38,5/9/20 9:48,1,1,1,1,1,7,7,7,12,1,85,15,0,100,0,100,1,0,0,0,0,1,17,1,1,9,4,7,9,woof,22,1,PA,1,,5,,3,1,1,6,1,1,40.12150574,-75.32689667,-1
R_3hAvtGtPi78xMa8,,Anonymous,,,68.63.27.241,0,5/9/20 9:47,5/9/20 9:51,1,1,1,1,1,2,1,1,12,1,86,0,83,100,85,100,1,0,0,0,0,1,17,4,4,5,5,7,6,bark,29,1,florida,1,,3,,2,1,1,4,7,1,30.33399963,-84.28700256,-1
R_3lJiKvOKNHwVnk4,,Anonymous,,,199.255.69.217,0,5/9/20 9:43,5/9/20 9:47,1,1,1,1,1,2,2,2,12,1,86,18,5,83,1,79,1,3,2,1,13,1,19,8,4,8,8,6,9,bark,10,1,KY,1,,8,,1,1,1,5,1,1,36.6730957,-88.42379761,-1
R_2WANRXRR3uATidR,,Anonymous,,,76.181.2.146,0,5/9/20 9:49,5/9/20 9:54,1,1,1,1,1,3,4,3,12,1,86,14,0,95,0,80,1,1,28,20,42,1,19,8,7,6,7,7,7,woof,20,1,indiana,1,,10,,1,1,1,2,1,1,39.40570068,-87.40260315,-1
R_Q5FBbNIA7UY6lEt,,Anonymous,,,157.131.198.112,0,5/9/20 9:38,5/9/20 9:51,1,1,1,1,1,3,5,5,11,1,86,52,5,61,50,70,1,27,-29,0,30,1,19,7,4,8,7,5,7,bark,18,2,CA,4,,10,,3,1,1,6,3,1,37.74699402,-122.4389038,-1
R_3exnKOuz1kircGh,,Anonymous,,,193.37.253.108,0,5/9/20 10:24,5/9/20 10:36,0,1,1,1,1,2,2,1,12,1,87,78,32,65,96,95,1,47,43,45,38,1,20,9,9,8,8,4,9,woof,17,1,MA,6,Latino/Spanish/Caucasian,2,,1,1,1,2,5,,,,-1
R_damJzIyiTtLVXhv,,Anonymous,,,69.201.57.57,0,5/9/20 9:54,5/9/20 10:02,1,1,1,1,1,6,5,4,11,1,87,71,57,89,100,75,1,15,-1,23,50,1,19,6,8,8,7,8,6,bark,14,1,Texas,1,,2,,1,1,1,7,7,1,43.97709656,-75.90930176,-1
R_3gy3aM5CAaQkIP7,,Anonymous,,,192.200.158.194,0,5/9/20 10:07,5/9/20 10:09,1,1,1,1,1,4,5,4,12,1,87,73,84,69,78,77,1,40,26,39,33,1,20,8,4,8,8,8,5,Bark,15,1,Ohio,1,,3,,2,1,1,6,9,1,33.44129944,-112.042099,-1
R_1msD62xY7WQyPlp,,Anonymous,,,72.65.252.103,0,5/9/20 9:58,5/9/20 10:16,1,1,1,1,1,5,6,7,12,1,87,7,16,82,28,75,1,-5,-5,-27,40,1,20,5,5,7,6,8,5,bark,16,1,PA,2,,2,,2,1,1,4,5,1,40.42950439,-80.01519775,-1
R_x5SWvdNlxCtksfL,,Anonymous,,,173.213.86.161,0,5/9/20 9:43,5/9/20 9:53,1,1,1,1,1,7,7,1,12,1,87,51,87,44,90,58,1,38,0,0,14,1,18,7,5,6,4,9,9,bark ,44,2,Louisiana ,1,,3,,2,1,1,6,3,1,33.83580017,-117.9062958,-1
R_1IyAUItvCF5efOn,,Anonymous,,,69.114.117.204,0,5/9/20 10:34,5/9/20 10:37,1,1,1,1,1,5,3,3,12,1,88,20,5,73,2,95,1,-27,5,-11,18,1,18,8,6,6,6,7,7,woof,11,1,new york,4,,8,,2,1,1,4,4,1,40.61790466,-73.98560333,-1
R_wTxnnEZBnyc3kel,,Anonymous,,,100.36.165.63,0,5/9/20 9:53,5/9/20 9:58,1,1,1,1,1,6,4,7,12,1,88,70,78,66,48,71,1,27,36,39,24,1,20,6,8,7,7,9,8,Bark,18,1,VA,2,,2,,2,1,1,10,7,1,38.79130554,-77.2806015,-1
R_b7Tn3pEANMqfzuV,,Anonymous,,,73.135.76.176,0,5/9/20 10:13,5/9/20 10:21,1,1,1,1,1,5,4,5,12,1,88,57,1,80,0,77,1,0,0,0,0,1,20,7,6,9,7,7,6,Bark,11,2,DC,1,,8,,4,1,1,6,1,1,38.90339661,-76.98819733,-1
R_3fQ98v5XMK6EbnS,,Anonymous,,,74.187.141.157,0,5/9/20 9:46,5/9/20 9:49,1,1,1,1,1,5,5,7,12,1,88,100,14,84,10,91,1,3,-1,0,41,1,15,1,9,9,1,1,1,bark,38,1,nc,1,,8,,1,1,1,3,5,1,36.3401947,-79.66220093,-1
R_ZgHzv827iv3auFb,,Anonymous,,,68.99.186.46,0,5/9/20 9:41,5/9/20 9:50,1,1,1,1,1,7,7,7,12,1,88,46,8,93,0,100,1,-26,42,-45,47,1,20,5,6,8,7,8,5,bark,6,1,California,1,,10,,5,1,1,10,2,1,33.70150757,-117.7528,-1
R_2v6utY8xdJN9jZ3,,Anonymous,,,132.178.207.22,0,5/9/20 9:38,5/9/20 9:45,1,1,1,1,1,2,1,3,12,1,90,55,5,70,80,70,1,30,5,0,10,1,18,7,4,9,8,8,5,Woof,10,1,Idaho,1,,11,LDS,2,1,1,3,5,1,43.63389587,-116.2942047,-1
R_8qNxLc44IpGwxqx,,Anonymous,,,67.168.137.155,0,5/9/20 10:06,5/9/20 10:13,1,1,1,1,1,1,1,3,12,1,90,20,30,80,75,75,1,19,0,0,30,1,19,9,9,9,9,6,5,bark,11,1,Washington,1,,2,,4,1,1,4,6,1,47.14349365,-122.1678009,-1
R_ZjIz465pnFw3k4x,,Anonymous,,,173.170.32.28,0,5/9/20 9:38,5/9/20 9:44,1,1,1,1,1,6,2,6,12,1,90,68,14,69,5,33,1,-6,4,2,17,1,16,4,8,8,8,5,7,woof,37,1,florida,1,,10,,3,1,1,6,7,1,28.46429443,-82.59980011,-1
R_1li1CwzBWRt52SA,,Anonymous,,,23.119.201.59,0,5/9/20 9:39,5/9/20 9:45,1,1,1,1,1,7,2,5,12,1,90,20,0,100,80,60,1,50,10,20,30,1,21,9,4,9,9,7,9,bark,22,2,Texas,1,,2,,2,1,1,4,9,1,32.90739441,-97.42569733,-1
R_ToShu6OYODvNsoF,,Anonymous,,,100.7.78.182,0,5/9/20 9:38,5/9/20 9:46,1,1,1,1,1,3,2,4,12,1,90,28,0,100,70,60,1,30,0,0,20,1,21,7,1,9,9,8,9,woof,27,2,Virginia,1,,3,,5,1,1,7,7,1,37.51089478,-77.64289856,-1
R_2qkP3ZApjVO56EK,,Anonymous,,,66.75.106.168,0,5/9/20 11:13,5/9/20 11:24,1,1,1,1,1,5,2,4,11,1,90,10,40,85,75,40,1,30,-10,0,15,1,17,4,5,8,5,6,7,bark,14,1,Hawaii,4,,3,,2,1,1,7,4,1,21.45350647,-158.0193024,-1
R_TjRvH1RaoH68ONb,,Anonymous,,,69.248.74.162,0,5/9/20 9:49,5/9/20 9:55,1,1,1,1,1,4,3,5,12,1,90,20,1,99,25,85,1,25,0,0,10,1,20,1,1,9,7,8,7,bark (woof),13,1,New Jersey,1,,8,,2,1,1,3,4,1,39.73539734,-74.9838028,-1
R_cvDMi2BBR6n2BLr,,Anonymous,,,170.10.187.43,0,5/9/20 9:59,5/9/20 10:11,1,1,1,1,1,4,3,5,12,1,90,25,5,95,22,85,1,25,0,0,30,1,21,7,6,9,9,8,9,woof,22,1,Arkansas,2,,10,,3,1,1,6,5,1,36.1835022,-94.17620087,-1
R_1GQxGCHmlYLlb2s,,Anonymous,,,37.221.112.60,0,5/9/20 9:39,5/9/20 9:48,1,1,1,1,1,7,4,4,12,1,90,10,10,90,60,40,1,0,0,0,0,1,19,8,8,6,7,8,7,bark,11,1,Florida,2,,3,,5,1,1,9,5,1,25.78059387,-80.18260193,-1
R_5sQftqWMg34Bvy1,,Anonymous,,,104.190.197.232,0,5/9/20 9:57,5/9/20 9:59,0,1,1,1,1,5,4,4,12,1,90,10,0,100,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3HU4cZBizyjryjA,,Anonymous,,,174.86.63.194,0,5/9/20 9:38,5/9/20 9:43,1,1,1,1,1,7,5,7,12,1,90,85,10,95,1,100,1,5,0,0,0,1,21,8,6,9,9,7,9,bark,16,1,Missouri,1,,0,,1,1,1,2,1,1,38.57589722,-90.51670074,-1
R_1rij4ATo7uuT4dj,,Anonymous,,,71.193.28.149,0,5/9/20 9:51,5/9/20 9:53,1,1,1,1,1,5,5,5,12,1,90,23,82,19,37,75,1,10,8,-17,24,1,19,7,5,8,7,7,7,roof roof,21,1,California,4,,2,,4,1,1,6,4,1,38.47990417,-121.4450989,-1
R_2CfVwMdgZFbMiyW,,Anonymous,,,70.179.148.136,0,5/9/20 9:54,5/9/20 10:00,1,1,1,1,1,6,5,6,12,1,90,10,1,99,70,30,1,42,0,0,25,1,21,4,1,9,9,7,9,woof,10,2,Kansas,1,,11,Nondenominational Christian,3,1,1,5,7,1,38.04649353,-97.34829712,-1
R_x3AS1bcuCSbULJv,,Anonymous,,,74.250.129.137,0,5/9/20 11:31,5/9/20 11:59,1,1,1,1,1,6,5,5,12,1,90,10,5,95,5,95,1,0,0,0,0,1,19,7,9,9,8,6,9,Bark or Woof,12,1,Georgia,1,,8,,3,1,1,4,6,1,33.04980469,-83.9394989,-1
R_zdSqmVkcj5zTYc1,,Anonymous,,,91.207.175.109,0,5/9/20 10:52,5/9/20 11:06,1,1,1,1,1,5,6,4,12,1,90,50,50,50,90,55,1,40,10,30,30,1,20,7,4,9,8,8,9,BARK,10,2,California,1,,3,,3,1,1,8,5,1,34.05490112,-118.2577972,-1
R_12eTyma3brRlBTI,,Anonymous,,,108.233.151.67,0,5/9/20 9:41,5/9/20 9:46,1,1,1,1,1,7,7,7,12,1,90,10,0,100,0,100,1,0,0,0,0,1,19,6,5,8,5,8,7,bark,14,1,CA,1,,0,,4,1,1,8,4,1,39.35319519,-121.7136993,-1
R_1NqpaPtET0xhYq6,,Anonymous,,,74.196.102.74,0,5/9/20 9:44,5/9/20 9:52,1,1,1,1,1,7,7,7,12,1,90,20,20,60,90,24,1,50,0,0,0,1,19,8,1,4,7,5,8,bark,28,2,Oklahoma,1,,11,Christian,1,1,1,3,8,1,35.98219299,-96.75260162,-1
R_pbZmyxvnJ7MS493,,Anonymous,,,68.111.170.82,0,5/9/20 9:49,5/9/20 9:53,1,1,1,1,1,7,7,5,12,1,90,20,4,100,0,100,1,-32,50,-50,50,1,20,7,6,9,6,6,9,woof,11,1,California,1,,10,,2,1,1,5,1,1,33.16610718,-117.0932007,-1
R_11iqYz0QdWgTcWm,,Anonymous,,,73.219.249.59,0,5/9/20 10:25,5/9/20 10:32,1,1,1,1,1,7,7,7,12,1,90,10,0,100,0,100,1,0,0,-50,10,1,19,1,9,9,9,9,9,woof,15,1,Massachusetts,4,,0,,3,1,1,7,3,1,42.24630737,-70.99720001,-1
R_u3xv9sMT8gBAaU9,,Anonymous,,,74.110.120.24,0,5/9/20 10:24,5/9/20 10:36,1,1,1,1,1,7,7,1,12,1,90,47,0,90,0,53,1,0,0,0,23,1,19,1,1,9,8,8,6,ruff,26,2,Virginia,1,,10,,3,1,1,3,4,1,36.79690552,-76.17970276,-1
R_VWR3nFjFSd9QThD,,Anonymous,,,91.207.175.170,0,5/9/20 10:23,5/9/20 10:42,1,1,1,1,1,6,7,1,12,1,90,67,11,98,100,80,1,31,8,49,13,1,19,8,6,6,7,7,8,bark,28,1,Texas,1,,2,,3,1,1,6,7,1,34.05490112,-118.2577972,-1
R_1FhbHoqwFCmTfEa,,Anonymous,,,47.201.165.32,0,5/9/20 10:11,5/9/20 10:19,1,1,1,1,1,3,2,3,12,1,91,75,20,90,95,95,1,21,34,11,37,1,16,7,4,9,1,7,9,barking,30,1,Florida,1,,3,,2,1,1,8,8,1,27.79629517,-82.63249969,-1
R_2D5HdQ3mV11DvjW,,Anonymous,,,47.196.121.228,0,5/9/20 10:25,5/9/20 10:33,1,1,1,1,1,4,2,4,12,1,91,86,100,100,80,50,1,50,-10,0,40,1,21,4,9,9,7,9,9,Ruff,22,2,Florida,4,,3,,5,1,1,6,5,1,27.90319824,-82.29109955,-1
R_1IjefQ8eRmyW9Q6,,Anonymous,,,71.173.204.206,0,5/9/20 10:26,5/9/20 10:29,1,1,1,1,1,5,3,6,12,1,91,16,1,99,17,83,1,42,0,-4,22,1,19,1,6,9,4,7,7,bark,11,1,pa,1,,2,,2,1,1,4,6,1,40.2749939,-76.80390167,-1
R_2OIHnn2j4lmhlk9,,Anonymous,,,198.71.122.83,0,5/9/20 9:38,5/9/20 9:43,1,1,1,1,1,5,5,6,12,1,91,51,9,100,10,100,1,8,0,-13,41,1,21,4,5,9,8,4,5,woof,15,1,Arizona,1,,8,,2,1,1,7,3,1,36.91470337,-111.4558029,-1
R_V4KjAU8LEuhZrtn,,Anonymous,,,66.215.39.158,0,5/9/20 9:51,5/9/20 9:56,1,1,1,1,1,6,5,6,11,1,91,81,86,87,81,72,1,22,22,31,23,1,20,8,8,8,8,8,7,Woof,12,1,CA,2,,2,,3,1,1,9,8,1,34.42390442,-117.4107971,-1
R_11hWfLgoAhiSzxa,,Anonymous,,,97.95.113.4,0,5/9/20 10:52,5/9/20 10:57,1,1,1,1,1,7,7,7,12,1,91,9,0,100,0,100,1,0,0,-50,50,1,21,9,9,9,9,1,9,bark,22,1,Michigan,1,,0,,2,1,1,6,5,1,43.17720032,-85.24729919,-1
R_1pDvOAHPkhqyRCK,,Anonymous,,,73.162.181.29,0,5/9/20 9:54,5/9/20 10:03,1,1,1,1,1,3,3,3,12,1,92,66,92,64,69,89,1,39,8,8,42,1,19,1,1,8,8,5,9,bark,18,2,CA,4,,10,,5,1,1,7,5,1,37.33039856,-121.7913055,-1
R_1f3dOKdkIadPPSc,,Anonymous,,,199.10.64.70,0,5/9/20 9:59,5/9/20 10:08,1,1,1,1,1,4,3,3,12,1,92,54,30,90,66,89,1,20,28,17,49,1,20,8,8,8,8,8,8,"A dog barks, woof! woof!",15,1,Texas,1,,3,,3,1,1,6,3,1,29.65809631,-95.54129791,-1
R_VOmRvVDprEitwLn,,Anonymous,,,73.85.211.141,0,5/9/20 9:39,5/9/20 9:42,1,1,1,1,1,7,5,6,10,1,92,84,88,74,82,90,1,42,33,31,38,1,21,9,8,7,8,9,7,Bark,21,1,NM,1,,2,,2,1,1,9,8,1,26.28219604,-80.11560059,-1
R_wWTiUoijNec9OOl,,Anonymous,,,67.246.249.60,0,5/9/20 9:48,5/9/20 9:53,1,1,1,1,1,5,5,5,12,1,92,23,4,88,5,89,1,26,0,0,29,1,21,8,5,9,4,5,9,woof,21,2,New York,1,,8,,2,1,1,4,1,1,43.09080505,-77.43479919,-1
R_poWzwSI1oTPPLHj,,Anonymous,,,73.183.255.62,0,5/9/20 10:55,5/9/20 10:59,1,1,1,1,1,6,5,6,11,1,92,80,91,75,91,78,1,42,32,42,31,1,20,7,8,8,8,7,7,bark,34,1,TX,3,,2,,3,1,1,10,7,1,29.57989502,-95.60849762,-1
R_2tb1YiraRLx4dOY,,Anonymous,,,192.200.158.125,0,5/9/20 10:45,5/9/20 23:02,0,1,1,1,1,7,5,5,10,1,92,74,20,61,86,43,1,50,-8,21,32,1,19,8,8,9,6,9,9,wurf,12,2,arizona,1,,2,,3,1,1,8,6,,,,-1
R_6EXA4xyuhmw8OXv,,Anonymous,,,131.100.2.116,0,5/9/20 10:07,5/9/20 10:15,1,1,1,1,1,6,7,6,12,1,92,35,88,51,84,50,1,50,21,46,30,1,19,7,8,7,8,8,8,Woof,37,1,HI,1,,3,,5,1,1,9,7,1,21.30400085,-157.8589935,-1
R_1eEhYCHCG6Vjs4v,,Anonymous,,,104.35.170.65,0,5/9/20 9:39,5/9/20 9:53,1,1,1,1,1,5,4,5,12,1,93,23,5,91,8,38,1,17,-4,0,22,1,17,7,4,6,6,6,4,bark,39,2,California,1,,10,,1,1,1,3,6,1,34.14830017,-118.0016022,-1
R_2zpz3cz1CWZXsr9,,Anonymous,,,99.13.250.13,0,5/9/20 10:00,5/9/20 10:09,1,1,1,1,1,7,7,5,12,1,94,52,0,100,0,100,1,32,0,0,0,1,17,1,1,9,8,4,8,bark,51,2,Florida,1,,0,,1,1,1,4,2,1,29.02470398,-80.95839691,-1
R_27saxHpJHsMiFWl,,Anonymous,,,50.242.47.163,0,5/9/20 9:39,5/9/20 9:45,1,1,1,1,1,3,1,3,12,1,95,40,30,55,100,85,1,0,0,0,15,1,20,9,1,9,8,5,5,bark,15,2,Virginia,1,,3,,5,1,1,9,8,1,37.51469421,-77.50340271,-1
R_datKKWijrsyLFPb,,Anonymous,,,5.181.234.102,0,5/9/20 9:40,5/9/20 9:58,1,1,1,1,1,4,1,5,12,1,95,60,40,95,90,80,1,50,-10,36,35,1,21,8,7,9,9,7,9,bark,28,1,New York,1,,3,,4,1,1,7,1,1,40.71569824,-74,-1
R_0MtIHKDmpssjBRv,,Anonymous,,,73.155.2.178,0,5/9/20 10:03,5/9/20 10:16,1,1,1,1,1,4,2,5,12,1,95,12,12,98,74,60,1,30,21,19,29,1,20,4,8,8,8,5,5,bark,18,1,TX,2,,3,,4,1,1,6,5,1,29.76789856,-94.97239685,-1
R_10usG5ppHcXaGPC,,Anonymous,,,208.126.51.247,0,5/9/20 10:46,5/9/20 10:56,1,1,1,1,1,5,3,3,12,1,95,20,10,80,50,50,1,30,0,0,30,1,20,6,6,8,7,7,8,bark,31,2,Iowa,1,,3,,3,1,1,7,7,1,42.95280457,-92.52980042,-1
R_z05FCtBMUXcedX3,,Anonymous,,,172.222.243.253,0,5/9/20 10:25,5/9/20 10:33,1,1,1,1,1,7,6,6,12,1,95,5,0,95,,100,1,20,50,0,50,1,18,1,9,9,8,7,9,ruff,18,1,California,4,,0,,2,1,1,4,1,1,34.26100159,-116.8130951,-1
R_2zGw28HCHn0ktqe,,Anonymous,,,68.228.235.66,0,5/9/20 10:32,5/9/20 10:42,1,1,1,1,1,7,7,7,12,1,95,90,0,80,0,100,1,0,0,0,1,1,21,1,1,9,9,9,6,woof,14,1,AZ,1,,10,,3,1,1,6,5,1,33.63250732,-112.1277008,-1
R_6FseieO6akZWHAd,,Anonymous,,,98.21.47.204,0,5/9/20 10:58,5/9/20 11:04,1,1,1,1,1,7,7,7,12,1,95,5,5,95,90,10,1,50,-10,0,30,1,18,9,9,6,9,9,9,bark,17,1,NC,1,,3,,2,1,1,3,1,1,33.97390747,-81.23449707,-1
R_1luxueK2GWO3Ad7,,Anonymous,,,70.176.4.186,0,5/9/20 10:36,5/9/20 10:40,1,1,1,1,1,4,2,4,12,1,96,55,6,99,81,56,1,36,5,6,16,1,20,7,6,9,7,7,7,bark,13,2,Arizona,1,,3,,3,1,1,4,9,1,33.63380432,-112.2065964,-1
R_1CjRW8rFEUmld39,,Anonymous,,,173.30.48.252,0,5/9/20 9:42,5/9/20 9:52,1,1,1,1,1,5,3,5,12,1,96,24,32,100,13,89,1,9,0,0,14,1,21,8,6,9,5,8,8,woof,15,2,Iowa,1,,8,,1,1,1,2,5,1,41.53689575,-93.62190247,-1
R_2EjcPFdjzoRaBjZ,,Anonymous,,,98.116.74.40,0,5/9/20 10:09,5/9/20 10:11,1,1,1,1,1,7,4,6,10,1,96,55,43,78,28,71,1,0,21,37,-3,1,18,8,9,9,6,7,5,they bark,7,1,ny,1,,2,,5,1,1,3,1,1,40.76229858,-73.87239838,-1
R_2OMH2NCCumLLv5j,,Anonymous,,,75.72.160.122,0,5/9/20 11:55,5/9/20 11:58,1,1,1,1,1,5,6,6,12,1,96,7,10,90,3,97,1,0,0,0,12,1,19,4,4,8,6,6,5,bark,12,1,Minnesota,1,,0,,1,1,1,4,1,1,44.99479675,-93.25479889,-1
R_31RDHZdi2IV84RX,,Anonymous,,,24.247.158.176,0,5/9/20 9:39,5/9/20 9:46,1,1,1,1,1,7,7,6,12,1,96,15,0,85,0,98,1,7,0,0,24,1,17,1,4,9,7,9,9,bark,42,1,MI,1,,8,,2,1,1,4,2,1,42.19169617,-85.63220215,-1
R_2ttk0CcX6Eqhgye,,Anonymous,,,71.197.114.48,0,5/9/20 10:05,5/9/20 10:12,1,1,1,1,1,7,7,7,12,1,96,4,0,100,0,100,1,50,0,0,0,1,21,1,5,9,9,9,5,woof,13,2,california,1,,10,,2,1,1,3,5,1,38.69670105,-121.3130035,-1
R_1f7xRAtOGL4LAI2,,Anonymous,,,67.149.68.150,0,5/9/20 9:38,5/9/20 9:43,1,1,1,1,1,6,4,5,12,1,97,39,7,78,0,90,1,0,0,-50,43,1,18,5,8,9,8,6,6,bark,19,1,Ohio,1,,0,,2,1,1,6,2,1,40.04570007,-83.07209778,-1
R_1fdNGCvGEeaybu8,,Anonymous,,,108.85.51.170,0,5/9/20 9:42,5/9/20 9:47,1,1,1,1,1,6,7,6,12,1,97,90,87,55,63,94,1,36,40,14,29,1,21,9,7,8,7,8,8,ORG,13,1,TX,2,,2,,3,1,1,5,9,1,33.23390198,-96.79810333,-1
R_1rkSk8DDihzDuxa,,Anonymous,,,104.222.27.33,0,5/9/20 9:58,5/9/20 10:01,1,1,1,1,1,6,5,5,12,1,98,13,3,98,96,9,1,50,-24,37,2,1,20,8,1,9,9,7,9,woof,4,2,texas,1,,3,,1,1,1,3,2,1,33.59030151,-101.9371033,-1
R_BRNa3fBmUFdago1,,Anonymous,,,98.201.217.41,0,5/9/20 10:51,5/9/20 11:04,1,1,1,1,1,2,7,1,12,1,98,71,91,87,100,75,1,50,30,50,30,1,21,9,8,9,7,8,9,bark,26,2,Texas/houston,1,,2,,2,1,1,5,5,1,29.87379456,-95.52330017,-1
R_1GNRhLkONjR4N93,,Anonymous,,,207.188.177.252,0,5/9/20 9:47,5/9/20 9:54,1,1,1,1,1,7,1,7,12,1,99,91,9,7,97,96,1,31,20,43,32,1,21,7,8,8,7,9,6,bark,15,1,texas,3,,2,,2,1,1,8,9,1,47.60920715,-122.3314056,-1
R_9Gkfas73FsGQHHr,,Anonymous,,,131.100.2.117,0,5/9/20 9:49,5/9/20 9:57,1,1,1,1,1,4,1,4,12,1,99,76,100,53,71,100,1,1,30,50,1,1,21,6,7,6,9,9,9,Bark,11,1,Hawaii,1,,2,,2,1,1,11,9,1,21.30400085,-157.8589935,-1
R_3et8mWJsyhl6r9K,,Anonymous,,,192.200.158.110,0,5/9/20 9:53,5/9/20 9:59,1,1,1,1,1,7,1,1,12,1,99,24,27,89,100,67,1,25,0,21,18,1,20,6,1,7,8,1,8,bark,41,1,taxas,1,,2,,3,1,1,7,7,1,33.44129944,-112.042099,-1
R_296X9qUXrjbMBbY,,Anonymous,,,107.5.54.11,0,5/9/20 9:58,5/9/20 10:04,1,1,1,1,1,7,7,7,12,1,99,1,1,99,0,100,1,9,1,-50,50,1,21,1,7,9,7,7,9,bark or woof,23,1,Michigan,1,,10,,1,1,1,6,5,1,42.64259338,-84.52210236,-1
R_3sbufBIjD9I5fXq,,Anonymous,,,66.176.215.114,0,5/9/20 9:39,5/9/20 9:53,1,1,1,1,1,2,1,1,12,1,100,100,0,99,91,93,1,50,18,1,50,1,21,9,8,9,8,9,9,bark,12,1,Florida,3,,3,,2,1,1,9,3,1,25.95620728,-80.18280029,-1
R_33yvzhGWCJG21WH,,Anonymous,,,75.43.133.147,0,5/9/20 9:50,5/9/20 9:55,1,1,1,1,1,2,1,2,12,1,100,63,0,83,70,100,1,20,0,0,0,1,18,6,9,9,9,6,9,woof,11,2,GA,2,,11,spiritual,2,1,1,5,1,1,33.56370544,-84.2111969,-1
R_3EEZzViNbtdbFIS,,Anonymous,,,70.171.9.199,0,5/9/20 9:47,5/9/20 10:02,1,1,1,1,1,5,1,4,12,1,100,50,25,100,100,100,1,0,0,0,0,1,18,1,1,9,9,9,9,ruff,10,1,FL,6,black/white,3,,4,1,1,10,5,1,29.61380005,-82.38600159,-1
