StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Private-one,Private-rule,Government-one,Government-rule,reasons,gender,gender_3_TEXT,age,religion,education,income,ses,political,prolific,fair,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,actor,generality
29/09/2018 00:53,29/09/2018 00:56,0,100,218,1,29/09/2018 00:56,R_3EbYom4AvLAVC20,,anonymous,EN-GB,,,,1,"I think they should buy more boats to render such a policy unnecessary! If, for whatever reason, the proposal given was genuinely the only solution available, then I would support it.",1,,32,1,3,1,2,4,558996f2fdf99b7ae47f5ed2,1,,,,,,,,,,,government,rule
29/09/2018 00:50,29/09/2018 00:56,0,100,380,1,29/09/2018 00:56,R_3qs6Lts7X80KMjx,,anonymous,EN-GB,,5,,,"Ideally, one would opt to save both individuals, however, given this is not an option, it would be better to save someone over no-one which means that a decision, though hard, would have to be taken. The alternative would be to pick one over the other at random but in this scenario, we are picking based on potential impact on other humans and without knowing further info on the other person (perhaps he also has a redeemable unique talent not noted) this would lead me to the doctor.",1,,25,2,4,2,2,3,5b293dcbd5035800018d86c0,2,,,,,,,,,,,private,rule
29/09/2018 00:52,29/09/2018 00:57,0,100,321,1,29/09/2018 00:57,R_1H7PUykxCeCvvst,,anonymous,EN-GB,5,,,,"This would be an impossible decision however with the lack of time to make a decision as Im sure wasting time could end up with both persons dead, Therefore on basic information we can assume that the doctor has the skills to not only help save lives but continue to do so in the future.",2,,25,6,3,3,2,4,599a1e481b3d95000121f9b5,2,,,,,,,,,,,private,one-off
29/09/2018 00:54,29/09/2018 00:58,0,100,235,1,29/09/2018 00:58,R_3HLYjHzqCgtGlXp,,anonymous,EN-GB,,,,5,I don't strongly agree as it is not right to judge the ultimate value of a human life on what that person has so far accomplished. However practically it is useful to save someone who could contribute to the welfare of the group. However not many people in the group might benefit from the specialised nature of the doctors interests. ,2,,23,5,4,1,2,3,594c553fa6374a000102c3e9,1,,,,,,,,,,,government,rule
29/09/2018 00:56,29/09/2018 00:58,0,100,144,1,29/09/2018 00:58,R_21pwSRFIirg7b7H,,anonymous,EN-GB,,,,1,Every person has a right to live even if the other is a doctor.,1,,62,3,3,5,2,4,5b3d6a9ec2aa1000017781a0,1,,,,,,,,,,,government,rule
29/09/2018 00:55,29/09/2018 00:59,0,100,200,1,29/09/2018 00:59,R_Z1MMhjESUsNOFEd,,anonymous,EN-GB,,,,7,because the doctor would be more beneficial and if anyone gets ill the doctors there to help,2,,41,4,2,2,1,4,5b8730811660af0001f8045d,1,,,,,,,,,,,government,rule
29/09/2018 00:56,29/09/2018 00:59,0,100,177,1,29/09/2018 00:59,R_2tmomvN6r7rVIAY,,anonymous,EN-GB,,,,5,"Whilst I don't believe that any life is more important than another on this planet, I can see that saving somebody that would then have the potential to save many more would be a logical application to an emotional problem.",2,,37,1,3,3,1,1,582db13b6ef28c00019a118e,1,,,,,,,,,,,government,rule
29/09/2018 00:56,29/09/2018 00:59,0,100,192,1,29/09/2018 00:59,R_3fIyyAYKe8cdRMl,,anonymous,EN-GB,,5,,,If someone has to be saved makes sense to save someone who can save people in the future,1,,29,1,3,11,2,4,5b2bf7167297750001c792d6,1,,,,,,,,,,,private,rule
29/09/2018 00:57,29/09/2018 00:59,0,100,145,1,29/09/2018 00:59,R_2t5n1py2tlUwfMT,,anonymous,EN-GB,6,,,,"It seems cruel but thinking practically, losing a highly skilled, few and far between doctor who can do such surgery seems more beneficial to the greater population - as they can go on to save others lives. ",2,,20,1,4,11,2,4,5b292e641887d40001799556,1,,,,,,,,,,,private,one-off
29/09/2018 00:55,29/09/2018 01:00,0,100,279,1,29/09/2018 01:00,R_0iArA73iYEQJfX3,,anonymous,EN-GB,5,,,,"Because it is clear that more people will benefit if Person A survives, as their skills would be more beneficial, however it is wrong to value a human life over another just due to profession. Some of this information maybe untrue etc",2,,28,1,5,4,3,1,5b9a0944e3d0a8000135eb92,1,,,,,,,,,,,private,one-off
29/09/2018 00:59,29/09/2018 01:01,0,100,125,1,29/09/2018 01:01,R_1Cdd5PxwsqFeYfA,,anonymous,EN-GB,,,6,,As it was important to prioritise the person with the most skills of both could not be saved. ,2,,35,3,5,6,2,3,5969173867a8600001b7143b,2,,,,,,,,,,,government,one-off
29/09/2018 00:58,29/09/2018 01:02,0,100,205,1,29/09/2018 01:02,R_78qvpb5drXPb9ex,,anonymous,EN-GB,,,,1,"Despite the fact that the doctor is highly qualified and fulfills a need to society, I would feel incredibly uncomfortable deciding that someone else's life had less value based on their employment. I feel that would set a dangerous precedent.",2,,34,1,4,4,1,1,5ab87be55cd105000161a5a8,1,,,,,,,,,,,government,rule
29/09/2018 00:58,29/09/2018 01:03,0,100,302,1,29/09/2018 01:03,R_2fEaqYzwzOyLZrx,,anonymous,EN-GB,6,,,,Although the desicion would still b very hard person A would b able to go on and save many more lives if he was saved.,2,,63,5,2,3,1,1,5a022e98728b1b0001ad8b6b,1,,,,,,,,,,,private,one-off
29/09/2018 01:00,29/09/2018 01:04,0,100,245,1,29/09/2018 01:04,R_30kKOC1rKDKCWM4,,anonymous,EN-GB,,5,,,Thinking of who would benefit the most people. The doctor will be saving many lives whereas the unemployed person is a lot less likely to do the same.,1,,51,1,2,3,1,5,568c47bf7374ad0006c7873e,1,,,,,,,,,,,private,rule
29/09/2018 00:59,29/09/2018 01:05,0,100,326,1,29/09/2018 01:05,R_pDAq1AZSZ0dm241,,anonymous,EN-GB,,,6,,A decision has to be made and the doctor should be more beneficial to the remaining population. ,1,,63,1,4,3,3,4,5ba683e58e137f000161a454,1,,,,,,,,,,,government,one-off
29/09/2018 01:00,29/09/2018 01:05,0,100,254,1,29/09/2018 01:05,R_1JQIUix4eXw249m,,anonymous,EN-GB,6,,,,"If only one person can be saved, it is best to save the person who can be most beneficial to society - as a heart surgeon they have the potential to save many more lives afterwards.",2,,25,1,4,3,2,3,5b5a1351c83b4d0001b05258,1,,,,,,,,,,,private,one-off
29/09/2018 01:03,29/09/2018 01:05,0,100,98,1,29/09/2018 01:05,R_1otMj7HTt7fmTmk,,anonymous,EN-GB,4,,,,"I don't believe that either person is more deserving or rescue, they are equally entitled",1,,37,1,5,11,1,1,5823327065c6030001570465,2,,,,,,,,,,,private,one-off
29/09/2018 01:03,29/09/2018 01:05,0,100,144,1,29/09/2018 01:05,R_3eyS37QLgoF4Dey,,anonymous,EN-GB,5,,,,I slightly agree if it's a choice between a skilled doctor. But only slightly.,1,,27,1,2,2,1,2,5b6bae1d0d296a00013322ab,1,,,,,,,,,,,private,one-off
29/09/2018 01:03,29/09/2018 01:05,0,100,148,1,29/09/2018 01:05,R_2c0285fa6zQONcX,,anonymous,EN-GB,,3,,,I feel the life of both are equally important and should not be based on their career or lack of one.,2,,53,1,3,7,3,3,5a0dc5fbab721b0001ef8254,1,,,,,,,,,,,private,rule
29/09/2018 00:57,29/09/2018 01:05,0,100,469,1,29/09/2018 01:05,R_3kMynzqazx67gUU,,anonymous,EN-GB,,,5,,"Not sure really, except to say that I think rescuers might instinctively put in extra effort for this person, just as medics will sometimes try extra hard to save a young person or someone who is a well known hero..even though most would agree in principle that lives should be treated equally. In reality I don't think this scenario is realistic in the sense that there would never be a situation where one person was so obviously of greater ""value"" and there were not other factors to consider",2,,43,5,4,3,2,2,5705083cde5095000a18915a,1,,,,,,,,,,,government,one-off
29/09/2018 00:59,29/09/2018 01:05,0,100,382,1,29/09/2018 01:05,R_2V23ZYk585IUWfz,,anonymous,EN-GB,,5,,,"Every life should have an equal value thats why I didn't fully agree with the proposed action. However, the doctor could do more in society than the unemployed person who is unlikely to find work. Yes, he has a family and it contradicts my original point of every life being of equal value but I am taking a utilitarian view with the doctor being more beneficial in society.",2,,21,5,4,1,1,3,5a96da0a1ade740001b8da2e,1,,,,,,,,,,,private,rule
29/09/2018 01:04,29/09/2018 01:06,0,100,128,1,29/09/2018 01:06,R_27kedXZKpWGmqVd,,anonymous,EN-GB,,,,3,"No-one should be treated as 'inferior' due to their lifestyle. Every life is valuable. If this was a real scenario, couldn't the government ask for money to buy a larger boat from another government, the UN or the World Bank?",1,,26,1,4,5,2,4,5ae886bc0335e200019e8bf9,2,,,,,,,,,,,government,rule
29/09/2018 01:02,29/09/2018 01:06,0,100,230,1,29/09/2018 01:06,R_9vgThmJjb5A50M9,,anonymous,EN-GB,,,6,,"It is a difficult choice, but if did not save the doctor, ultimately lots of other people could subsequently or suffer",2,,47,6,4,5,3,3,5b6d360c885b0b0001bad4a0,1,,,,,,,,,,,government,one-off
29/09/2018 01:01,29/09/2018 01:06,0,100,280,1,29/09/2018 01:06,R_PNvTnS2jYIDKLvz,,anonymous,EN-GB,,,,5,the doctor may go on to save many more lives as a result of being saved themselves,2,,48,1,3,11,6,5,5a0c036857cee70001767a58,2,,,,,,,,,,,government,rule
29/09/2018 01:05,29/09/2018 01:07,0,100,126,1,29/09/2018 01:07,R_1roVu1SQc7zW7JI,,anonymous,EN-GB,6,,,,The Doctor can help others whereist the unemployed person has no skills ,1,,30,1,4,3,2,4,5b6d50d771ee46000112e215,1,,,,,,,,,,,private,one-off
29/09/2018 01:03,29/09/2018 01:08,0,100,335,1,29/09/2018 01:08,R_2QzYxxX4b96ZCIt,,anonymous,EN-GB,,,,2,The doctor is not necessarily of any more importance than the long-term unemployed person; and as a (presumably) educated & wealthy person might be expected to make their own plans for salvation from the volcano.,2,,52,1,5,2,3,2,5b8eb023b1e3d30001466da4,1,,,,,,,,,,,government,rule
29/09/2018 01:06,29/09/2018 01:09,0,100,159,1,29/09/2018 01:09,R_1E74lmK8mqO4SHs,,anonymous,EN-GB,,,,4,"Its a hard choice, yes as described the doctor is more useful to society but also is the other man to his family.",1,,23,5,4,11,6,3,5b9f7e3d00815d00010323f6,1,,,,,,,,,,,government,rule
29/09/2018 01:06,29/09/2018 01:10,0,100,255,1,29/09/2018 01:10,R_3n6MxjKvvLMFVjx,,anonymous,EN-GB,,,,4,Just because they are less fortunate does not mean they don't need to be reduced. Everyone is valuable dispite who they are.,2,,22,1,3,2,3,4,5ba180a4a896050001d519d1,1,,,,,,,,,,,government,rule
29/09/2018 01:08,29/09/2018 01:10,0,100,128,1,29/09/2018 01:10,R_TpSE76l1TsySzvz,,anonymous,EN-GB,6,,,,It makes more sense to rescue the more productive member of society.,2,,33,1,5,11,2,5,58f93198dbfafa0001d227c9,1,,,,,,,,,,,private,one-off
29/09/2018 01:06,29/09/2018 01:10,0,100,234,1,29/09/2018 01:10,R_2EaDbDvWXXeMM1X,,anonymous,EN-GB,3,,,,It doesn't feel comfortable prioritising on those grounds. Person Bs life is of equal value. ,2,,53,1,4,4,2,3,5ae608ca02d85e00017db18d,1,,,,,,,,,,,private,one-off
29/09/2018 01:09,29/09/2018 01:10,0,100,66,1,29/09/2018 01:10,R_2c027MBkjOxVmSE,,anonymous,EN-GB,3,,,,person A has a better reason,1,,18,1,2,4,1,4,5b6dbe6d5729b200016a542d,2,,,,,,,,,,,private,one-off
29/09/2018 01:08,29/09/2018 01:11,0,100,136,1,29/09/2018 01:11,R_27TYF6InmV9Di9G,,anonymous,EN-GB,,,6,,because person A is a doctor and society can benefit from someone who can save the lives.,2,,43,5,5,11,3,2,58daebcf4240e50001190dfd,2,,,,,,,,,,,government,one-off
29/09/2018 01:07,29/09/2018 01:11,0,100,259,1,29/09/2018 01:11,R_sjypf8e6mBA2o81,,anonymous,EN-GB,,,,5,"While there has to be a line in the sand somewhere, it is hard to place a value on a person's worth and decide their fate through that. It seems unfair, when the person who seems less able to help other people might never have had the advantages that allowed him to do that. A completely random choice system would be more fair, and dying through random selection is a little better than dying because your life wasn't deemed worthy of saving.",2,,27,2,4,3,2,4,5bae821f27fb5000013b14a2,1,,,,,,,,,,,government,rule
29/09/2018 01:10,29/09/2018 01:12,0,100,108,1,29/09/2018 01:12,R_2fHF8xp2dRS416R,,anonymous,EN-GB,,,5,,Person a could save many lives in future ,2,,39,1,4,4,1,2,594af6b3890ed60001ead050,1,,,,,,,,,,,government,one-off
29/09/2018 01:09,29/09/2018 01:12,0,100,144,1,29/09/2018 01:12,R_1Qgy7q1MLoAJrMa,,anonymous,EN-GB,,,,2,"I do not consider human worth on the basis of their profession. Perhaps if there were no other doctors on the planet an argument could be made for the necessity of saving this one, but it is otherwise a non-argument, imo.
",1,,42,1,3,6,2,2,596e1edd39e9d00001b7bb98,1,,,,,,,,,,,government,rule
29/09/2018 01:10,29/09/2018 01:12,0,100,113,1,29/09/2018 01:12,R_ROWuoP7BljbgbM5,,anonymous,EN-GB,,7,,,the doctor could potentially save lots more lives,2,,50,7,4,4,1,5,597fc43e413c2300012916f1,1,,,,,,,,,,,private,rule
29/09/2018 01:09,29/09/2018 01:12,0,100,175,1,29/09/2018 01:12,R_5stOLyGiSoqkoTL,,anonymous,EN-GB,,6,,,The doctors skills are valuable and they will contribute to society more than the other person.,2,,20,1,4,6,2,2,59f88800680a95000122b147,1,,,,,,,,,,,private,rule
29/09/2018 01:10,29/09/2018 01:12,0,100,151,1,29/09/2018 01:12,R_AMTzKskfmu5Wkud,,anonymous,EN-GB,4,,,,It would not feel right choosing who to save in that way.,2,,30,3,4,6,1,4,57b8e70f35624400013d690c,1,,,,,,,,,,,private,one-off
29/09/2018 01:09,29/09/2018 01:13,0,100,200,1,29/09/2018 01:13,R_2ciRD1VDZWtyx6s,,anonymous,EN-GB,,,,2,"It makes no sense for those in power to discuss such an event prior to it happening and their choices, they should just buy a bigger boat!",2,,65,4,4,2,1,2,597519f8262c480001bbaf8b,1,,,,,,,,,,,government,rule
29/09/2018 01:13,29/09/2018 01:14,0,100,80,1,29/09/2018 01:14,R_1NfysfhNIaEtaR2,,anonymous,EN-GB,,,,5,"The doctor will save more people in future, so will be a net benefit to society.",1,,32,1,1,2,2,3,5aa8e2fd873cda00012d1f1b,1,,,,,,,,,,,government,rule
29/09/2018 01:12,29/09/2018 01:14,0,100,139,1,29/09/2018 01:14,R_cDa8RHpv2RpgjHX,,anonymous,EN-GB,,,,4,It's hard to disregard the unemployed person but I understand the dr can save lives ,2,,22,7,3,4,3,4,5b95819daa1729000192b956,1,,,,,,,,,,,government,rule
29/09/2018 01:13,29/09/2018 01:16,0,100,181,1,29/09/2018 01:16,R_RxY8qkWvz2biDf3,,anonymous,EN-GB,3,,,,Life of a person should not be defined by what they o for a living ,2,,36,2,4,5,2,4,5b5816f713731400019de449,1,,,,,,,,,,,private,one-off
29/09/2018 01:14,29/09/2018 01:16,0,100,104,1,29/09/2018 01:16,R_1XPc2pWQqPubmut,,anonymous,EN-GB,5,,,,"They have more benefit to the world in general, harsh as that sounds",1,,49,1,3,4,1,2,59d1f0fffaf42e00012b6c20,1,,,,,,,,,,,private,one-off
29/09/2018 01:13,29/09/2018 01:16,0,100,187,1,29/09/2018 01:16,R_3Gs8Bd4GC3nVWqd,,anonymous,EN-GB,,,,2,I don't think that it is fair to discriminate against the unemployed in favour of the employed. We do not know what good the u/e person does and we don't know if the Dr is a bad person despite their qualifications. The policy is arbitrary.,2,,54,1,5,6,1,1,59906c57b2bf030001c4f1ce,1,,,,,,,,,,,government,rule
29/09/2018 01:14,29/09/2018 01:16,0,100,148,1,29/09/2018 01:16,R_2YVPVLMAYGr1ZJy,,anonymous,EN-GB,,,,2,humans' worth shouldn't be judged on social stature in my view. ,2,,48,3,5,6,2,3,5ba0181462e04c0001f76d2b,1,,,,,,,,,,,government,rule
29/09/2018 01:15,29/09/2018 01:17,0,100,87,1,29/09/2018 01:17,R_2aaBET6YTFF1zhT,,anonymous,EN-GB,,,7,,It's the most logical decision as person A based on the provided information would provide more beneficial services,1,,19,1,3,1,2,3,5b6308e6faf7d30001e37104,1,,,,,,,,,,,government,one-off
29/09/2018 01:15,29/09/2018 01:17,0,100,117,1,29/09/2018 01:17,R_6DL2FIO3xNMN8tz,,anonymous,EN-GB,,4,,,"Well I don't really think one persons life should be valued above another
",1,,24,1,4,1,2,2,5b1542c930d562000155fddc,1,,,,,,,,,,,private,rule
29/09/2018 01:13,29/09/2018 01:17,0,100,262,1,29/09/2018 01:17,R_3KMADt7at6a2jao,,anonymous,EN-GB,5,,,,Person A has rare skills that are useful to many people. From the information given there is no way to predict if person B will change dramatically in the future,2,,44,1,2,11,1,4,5954fca53e9d73000192588f,2,,,,,,,,,,,private,one-off
29/09/2018 01:11,29/09/2018 01:17,0,100,382,1,29/09/2018 01:17,R_2ByzXBqzwgCk2l6,,anonymous,EN-GB,7,,,,"Person A will be able to save many people through the heart surgery they can perform.  Therefore, by choosing to save person A, potentially more than just one life will be saved.  
Person B won't be beneficial to anyone else, so it is an obvious choice.",2,,53,5,4,1,2,6,5ace82e135eccf0001a11c96,1,,,,,,,,,,,private,one-off
29/09/2018 01:15,29/09/2018 01:18,0,100,156,1,29/09/2018 01:18,R_2riP7oF9mHlKLse,,anonymous,EN-GB,,,5,,That person is more likely to save more people in his life if he is given the chance of life,2,,50,1,2,3,1,3,5ac52d5768b65b00018d59b6,1,,,,,,,,,,,government,one-off
29/09/2018 01:14,29/09/2018 01:18,0,100,211,1,29/09/2018 01:18,R_0eVRmS46verQvV7,,anonymous,EN-GB,,4,,,I could make up my mind,1,,63,4,2,4,1,3,903022,1,,,,,,,,,,,private,rule
29/09/2018 01:16,29/09/2018 01:18,0,100,139,1,29/09/2018 01:18,R_1qXvMHBUMSur4MO,,anonymous,EN-GB,,,4,,I couldn't support prioritising one life over another.,2,,22,1,2,3,1,1,5b52f4933234ab00014ca442,1,,,,,,,,,,,government,one-off
29/09/2018 01:15,29/09/2018 01:18,0,100,166,1,29/09/2018 01:18,R_1LAtr6cycGU06cA,,anonymous,EN-GB,,5,,,"While difficult to deal with morally and emotionally, if more lives could be saved by saving the individual that will save those lives, then that is the ""rational"" choice. If there was any way around the dilemma then I would abandon the policy immediately.",1,,41,1,4,4,2,1,5b9f72f400815d000103226b,1,,,,,,,,,,,private,rule
29/09/2018 01:15,29/09/2018 01:19,0,100,231,1,29/09/2018 01:19,R_1oGs2Pg9a43GCdc,,anonymous,EN-GB,,,,4,All lives are equal,2,,53,5,3,3,1,3,5abfba46e1546900019bd04b,1,,,,,,,,,,,government,rule
29/09/2018 01:17,29/09/2018 01:19,0,100,134,1,29/09/2018 01:19,R_2R3ahG27z86hHWN,,anonymous,EN-GB,,,,6,It makes sense to save someone who can contribute over someone who can't ,2,,28,3,5,4,1,4,5b8d858a088dc500012e0c02,1,,,,,,,,,,,government,rule
29/09/2018 01:18,29/09/2018 01:19,0,100,81,1,29/09/2018 01:19,R_pz0dmVoXYirjLlT,,anonymous,EN-GB,,,5,,"This man could save other's lives in the future, though its a very tough choice",1,,25,3,3,2,1,6,57f67a74b0aca300010a9efd,1,,,,,,,,,,,government,one-off
29/09/2018 01:17,29/09/2018 01:19,0,100,127,1,29/09/2018 01:19,R_xtsbIAm4Hb37kfn,,anonymous,EN-GB,,6,,,"By saving the doctor, more people will be saved in the wider circle",2,,28,3,3,4,1,4,59b58976773f4100014879ec,1,,,,,,,,,,,private,rule
29/09/2018 01:13,29/09/2018 01:20,0,100,385,1,29/09/2018 01:20,R_2b2ku5j7wjET8Ti,,anonymous,EN-GB,7,,,,"Surely certain people are objectively more valuable than others, and in this situation, it would be wrong to let person A die, maybe even person B would agree (just maybe haha)",1,,23,1,3,4,1,4,5b6fb2634b924d0001944c97,1,,,,,,,,,,,private,one-off
29/09/2018 01:18,29/09/2018 01:20,0,100,93,1,29/09/2018 01:20,R_3GoYmzMae9QmJ7L,,anonymous,EN-GB,,,,5,The doctor will ultimately go on to save more lives.,1,,44,2,4,6,2,4,586fabdf2bd3c900018599a9,1,,,,,,,,,,,government,rule
29/09/2018 01:16,29/09/2018 01:20,0,100,272,1,29/09/2018 01:20,R_30vnJTtaL3JzM3k,,anonymous,EN-GB,6,,,,It’s tough choosing but overall if everything about the two stranded is true there would be extra benefits in saving the Doctor. Tough choice though never the less,1,,49,5,4,3,1,4,59d3e6c5cafa460001f84103,2,,,,,,,,,,,private,one-off
29/09/2018 01:18,29/09/2018 01:21,0,100,149,1,29/09/2018 01:21,R_1IKI7ar3wATzww6,,anonymous,EN-GB,,1,,,"because they are both human beings and deserves for rescuing, not only a qualified person.",2,,33,1,4,4,3,6,5ae8df5b9b283d00017ed33a,1,,,,,,,,,,,private,rule
29/09/2018 01:18,29/09/2018 01:21,0,100,194,1,29/09/2018 01:21,R_32WnUvXxmsbtxgQ,,anonymous,EN-GB,5,,,,Person A specialised doctor ,1,,35,5,4,2,2,4,591a1293a661ea00014f69f3,2,,,,,,,,,,,private,one-off
29/09/2018 01:18,29/09/2018 01:21,0,100,163,1,29/09/2018 01:21,R_1rHaJmD1a1ls3Fi,,anonymous,EN-GB,,3,,,Specialist professionals can be trained. They’re no more important that someone who’s unemployed or doesn’t have qualifications just yet. ,2,,37,2,4,5,3,2,5a50ed3b8e62590001756dba,1,,,,,,,,,,,private,rule
29/09/2018 01:18,29/09/2018 01:22,0,100,245,1,29/09/2018 01:22,R_2fIHWdXIFN1fwRR,,anonymous,EN-GB,,,5,,Choosing person A will save lots more lives due to his valuable skill. Both both are still equally valuable and should really be saved.,1,,19,2,3,1,2,3,5bae269770f8df0001be3414,1,,,,,,,,,,,government,one-off
29/09/2018 01:20,29/09/2018 01:22,0,100,102,1,29/09/2018 01:22,R_2veNNzbf5c13Ahb,,anonymous,EN-GB,,,,5,"People with these skills could greatly enchance survivability prospects for the departing party if they reach a point where they could rebuild a small society, they are immediately useful skills that take long amounts of time to learn",1,,26,1,3,4,2,3,59735dceed4ba80001b4972e,1,,,,,,,,,,,government,rule
29/09/2018 01:20,29/09/2018 01:22,0,100,85,1,29/09/2018 01:22,R_3CT13FkVy1KeT9P,,anonymous,EN-GB,5,,,,They can obviously provide benefits to the rest of the group whereas the other may not,1,,23,2,3,1,1,4,59ccd702faf42e00012b68f5,2,,,,,,,,,,,private,one-off
29/09/2018 01:20,29/09/2018 01:24,0,100,202,1,29/09/2018 01:24,R_1gM7XyHjQH0flPe,,anonymous,EN-GB,,,,5,Although making choices on who lives and dies is usually unethical in the context of a small island which would be unable to exist if such vital expertise was lost. ,1,,26,1,4,6,3,4,5baa5c962eb8020001f1ed3a,1,,,,,,,,,,,government,rule
29/09/2018 01:21,29/09/2018 01:24,0,100,159,1,29/09/2018 01:24,R_3phSk4FuI4YUZXy,,anonymous,EN-GB,7,,,,It would be a benefit to the people as a whole. I am not sure of the full dynamics of the living arrangements however Person A would be of greater benefit.,2,,33,3,4,7,2,4,5b6f3a37410d9d0001a54ebf,1,,,,,,,,,,,private,one-off
29/09/2018 01:20,29/09/2018 01:24,0,100,237,1,29/09/2018 01:24,R_22sGkhUINtIOZXZ,,anonymous,EN-GB,5,,,,I agree that they are more beneficial for the community and they would be helpful for supporting and aiding others in care,2,,27,1,3,8,3,4,5b27e5a87f78160001464889,1,,,,,,,,,,,private,one-off
29/09/2018 01:22,29/09/2018 01:25,0,100,181,1,29/09/2018 01:25,R_3rGmAXKzysjWpY4,,anonymous,EN-GB,4,,,,"All humans are equal, no matter what they earn or what qualifications/jobs they have.",1,,26,1,2,5,1,4,5b64fcfa6928980001d7c0e4,1,,,,,,,,,,,private,one-off
29/09/2018 01:23,29/09/2018 01:25,0,100,161,1,29/09/2018 01:25,R_31iaZgUBEgl4xyt,,anonymous,EN-GB,,,,4,Both should be equal never mind what job each of them do,2,,26,1,3,4,3,4,59e7302d0fb3a90001bd981b,1,,,,,,,,,,,government,rule
29/09/2018 01:23,29/09/2018 01:25,0,100,114,1,29/09/2018 01:25,R_wWOFbTO6RA7IhX3,,anonymous,EN-GB,,,6,,They are of more benefit to society,2,,24,1,4,1,3,4,5b1dfad43522660001b4510d,1,,,,,,,,,,,government,one-off
29/09/2018 01:21,29/09/2018 01:26,0,100,295,1,29/09/2018 01:26,R_1Nt7Ujc3VQ7M2sq,,anonymous,EN-GB,,,,3,In a life or death situation I personally feel all people have a right to the same chances of survival regardless of any skills or utility that any individual may possess.,1,,54,2,4,4,1,3,55ac3198fdf99b6de3b68b23,1,,,,,,,,,,,government,rule
29/09/2018 01:24,29/09/2018 01:27,0,100,169,1,29/09/2018 01:27,R_2X6vVGXAScuhDGz,,anonymous,EN-GB,,,,5,"I would obviously rather not make the choice, but if I absolutely had to and there were no other differentiating factors (eg one in more danger, one easier to rescue) then that choice is 'for the greater good' more than the opposite choice ",2,,27,2,5,6,3,4,5396d1c1fdf99b1cf6eb7484,2,,,,,,,,,,,government,rule
29/09/2018 01:24,29/09/2018 01:28,0,100,234,1,29/09/2018 01:28,R_1gzunFRboaHNFmS,,anonymous,EN-GB,5,,,,"It's unfair to have to pick one over the other, but because person A, being a doctor who can cure people with heart problems, he is seen as the better option.",2,,46,1,3,4,1,1,590df20e12802600017e1006,1,,,,,,,,,,,private,one-off
29/09/2018 01:25,29/09/2018 01:28,0,100,164,1,29/09/2018 01:28,R_2zuMETn4hTmcCTX,,anonymous,EN-GB,,,,6,"If the doctor is able to perform a surgery only a few in the world can do, then having his presence will reassure that the lives of others can be saved, if the person who cannot get a job is sent back, yes they will be able to live a good life, but they aren't able to serve a purpose to society 
",1,,19,3,4,2,4,4,saisamb,1,,,,,,,,,,,government,rule
29/09/2018 01:26,29/09/2018 01:28,0,100,119,1,29/09/2018 01:28,R_yDeStyC5HHrGrnz,,anonymous,EN-GB,,,,6,The doctor can be more use,1,,30,1,2,4,2,5,55998a12fdf99b37246ad824,1,,,,,,,,,,,government,rule
29/09/2018 01:26,29/09/2018 01:29,0,100,193,1,29/09/2018 01:29,R_3k1El7AEcRcvPss,,anonymous,EN-GB,,,3,,"I don’t think having job should have prioritise one person over another, everyone is equal and should be treat equally ",2,,25,1,2,1,1,4,59efd2b3d838ae000185123a,1,,,,,,,,,,,government,one-off
29/09/2018 01:24,29/09/2018 01:30,0,100,388,1,29/09/2018 01:30,R_2eRqjTB1X7DJYbV,,anonymous,EN-GB,,5,,,The doctor would be more motivated to help the group,1,,54,1,3,3,2,3,59ef24e07f3d71000171e38d,1,,,,,,,,,,,private,rule
29/09/2018 01:26,29/09/2018 01:30,0,100,275,1,29/09/2018 01:30,R_bllVJqOB3RYu6EF,,anonymous,EN-GB,,3,,,"I don't think a person's right to life is determined by a person's job. The people who aren't doctors may have had unfortunate circumstances or are otherwise not suited to such jobs but I don't think that gives them any less right to life than the doctors (or any other beneficial profession). While I can see how saving the doctor might save more lives, I don't think a person has the right to decide who lives or dies.",1,,21,5,3,2,1,4,5b8dd1b871bda800015bdcc3,1,,,,,,,,,,,private,rule
29/09/2018 01:25,29/09/2018 01:31,0,100,349,1,29/09/2018 01:31,R_3ekkjG3SNT6eVh2,,anonymous,EN-GB,5,,,,"No life in this world is more valuable than another, however, talents should not go to waste. Perhaps that doctor will make it up to the other person by continuing to save many lives.",2,,21,5,4,1,1,3,5b6b63181b61b60001bbc720,1,,,,,,,,,,,private,one-off
29/09/2018 01:27,29/09/2018 01:31,0,100,280,1,29/09/2018 01:31,R_3fZxAQJso424skw,,anonymous,EN-GB,,,,6,Because that doctor if saved will go on to save countless more lives. He is needed in order for those people he treats to survive. The doctor dying on that volcanic island would of been for nothing and all his talent wasted.,2,,33,3,3,3,1,3,5b94653dfc54170001c14087,1,,,,,,,,,,,government,rule
29/09/2018 01:45,29/09/2018 01:50,0,100,312,1,29/09/2018 01:50,R_3kdhRhE4wRZe1wy,,anonymous,EN-GB,,,6,,I agree to share my info and hope they get better,2,,25,1,2,2,6,4,5a60104b76d1c60001ab88a1,1,,,,,,,,,,,government,one-off
