StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q7,Q9,Q11,Q51,Q55,Q59,Q63,Q67,Q71,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q79,si1,si2.r,si3,si4,si5,si6,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,comp1.1.0,comp2.1.0,comp3.1.0,comp4.1.0,comp5.1.0,coop.1.0_1,comp1.2.0,comp2.2.0,comp3.2.0,comp4.2.0,comp5.2.0,coop.2.0_1,comp1.0.0,comp2.0.0,comp3.0.0,comp4.0.0,comp5.0.0,coop.0.0_1,comp1.1.1,comp2.1.1,comp3.1.1,comp4.1.1,comp5.1.1,coop.1.1_1,comp1.2.1,comp2.2.1,comp3.2.1,comp4.2.1,comp5.2.1,coop.2.1_1,comp1.0.1,comp2.0.1,comp3.0.1,comp4.0.1,comp5.0.1,coop.0.1_1,Q198_First Click,Q198_Last Click,Q198_Page Submit,Q198_Click Count,help1,help2,help3,help4,help5,help6,help7,exp_1,rep1,rep2,rep3.r,rep4,GA1,PI1,GA2.r,GA3,PI2.r,PI3,GA4,PI4,GA5,PI5,GA6.r,PI6.r,GA7.r,PI7.r,GA8,perception.d,perception.c,threat1_1,threat2_1,who,sex,age,nationality,language,mturk,id,condition,group,knowledge
2020/5/13 3:40,2020/5/13 3:48,0,108.69.93.133,100,506,1,2020/5/13 3:48,R_1kFgmFla4vWzdEY,,,,,34.11099243,-84.30249786,anonymous,EN,1,1,1,1,1,1,1,1,2,1,0,0,4.109,0,"When I meet someone new, I examine their body language, physical appearance, mood, clothing, and mannerisms to decide what I think of them. ",2,3,4,2,2,2,,,,,1,1,1,1,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,5,4,5,150,4,3,3,3,7,5,5,6,4,4,3,3,2,2,3,4,2,3,4,2,5,4,6,,2,22,United States,English,A28DY8NAS5KJ1C,80841,0,1,0
2020/5/13 2:45,2020/5/13 2:54,0,24.250.22.193,100,539,1,2020/5/13 2:54,R_1n6j0iqK9KAjern,,,,,41.83070374,-71.39820099,anonymous,EN,1,1,1,1,1,2,2,2,1,2,0,0,4.11,0,"I often work with statistics so analyze data figures in such a way, looking for patterns.",5,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,300,,,,,,,,,,,,,,,,,6,5,2,6,5,4,5,101,1,1,5,1,5,2,6,4,2,3,2,5,2,2,6,3,6,5,1,1,6,5,5,,1,30,Canadian,English,A28QQYNPSV1X8V,94141,0,1,1
2020/5/13 6:50,2020/5/13 7:21,0,45.57.196.99,100,1880,1,2020/5/13 7:21,R_3PS1CMHDMVxVbtM,,,,,39.99139404,-83.00340271,anonymous,EN,1,1,1,1,1,1,1,1,2,1,0,0,4.648,0,It was up to the vision we saw everything in our day to day life and it will create an artistic values to each things we saw in our life.,6,2,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,75,37.928,37.928,50.964,1,6,7,6,5,7,2,6,100,4,3,5,5,7,7,6,7,7,1,6,5,7,5,7,4,6,7,2,1,7,7,2,3,2,38,USA,English,A296ZMIJ62UCY0,40355,2,0,1
2020/5/13 4:10,2020/5/13 4:26,0,131.0.245.3,100,941,1,2020/5/13 4:26,R_3CIbuWRvSy9vLqB,,,,,-12.23370361,-39.06559753,anonymous,EN,1,1,1,1,2,1,2,2,2,1,0,0,4.116,0," In photography, I prefer guidelines, symmetrical shapes",4,2,5,4,4,3,,,,,,,,,,,1,2,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,5,5,4,5,50,3,4,4,4,7,7,2,6,2,4,6,3,6,3,1,3,3,4,6,2,7,5,4,,1,32,Brazilian,Portuguese,A29HX8MZ0BNTT1,92886,0,2,0
2020/5/13 4:29,2020/5/13 4:39,0,123.231.104.149,100,570,1,2020/5/13 4:39,R_1qX6u2qYlZTwJbM,,,,,6.93170166,79.84820557,anonymous,EN,1,1,1,1,2,1,2,2,1,2,0,0,4.109,0,Fashion,6,6,5,4,5,6,,,,,,,,,,,1,2,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,1.099,28.266,42.039,7,7,7,7,6,6,4,6,150,4,4,3,5,4,6,6,5,6,5,7,7,6,5,6,7,4,7,7,5,5,5,5,,2,41,United Kingdom ,English ,A29J1I8YK1L15F,12424,2,2,0
2020/5/13 8:30,2020/5/13 9:01,0,138.21.12.25,100,1870,1,2020/5/13 9:01,R_TdDnIZdo3mZqwgh,,,,,48.83560181,2.254898071,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.02,0,"At work, when it comes to arranging things. Every detail is important for me.",5,2,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,,,,,6,5,6,7,6,6,5,300,2,2,5,3,4,4,5,6,2,2,6,2,6,2,4,2,6,5,6,3,7,5,5,,1,29,Niger,French,A2ACVYL3TCFIME,45091,0,2,1
2020/5/13 6:14,2020/5/13 6:26,0,73.184.80.112,100,701,1,2020/5/13 6:26,R_21bqlj8cNxktAZP,,,,,34.02400208,-84.23960114,anonymous,EN,1,1,1,1,2,1,1,1,2,1,0,0,4.014,0,I probably use the bottoms-up approach in examining new people's behaviors as well. Their preferences and tics matter a lot more than who they remind me of from the past. ,4,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,100,,,,,,,,,,,,,,,,,6,5,5,7,7,5,7,200,4,1,4,3,3,1,7,5,3,1,1,2,5,3,6,4,5,4,2,4,5,7,7,,1,23,USA,English,A2ANHTMIC4L7PM,89738,0,1,1
2020/5/13 1:13,2020/5/13 2:08,0,99.92.191.5,100,3313,1,2020/5/13 2:08,R_6qVp7shpIPPMfqp,,,,,26.82380676,-80.14070129,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.009,0,i always start from the beginging of things like a task with work I go over all the information take notes on my object,4,3,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,251,,,,,,,,,,,,,0,0,57.656,0,7,7,6,7,7,6,6,200,3,3,3,3,4,4,4,5,4,5,5,5,2,5,4,2,4,5,4,4,7,4,4,,2,36,american,english,A2B3Z92VTSGCD4,27189,2,1,1
2020/5/13 5:57,2020/5/13 6:15,0,70.117.251.19,100,1113,1,2020/5/13 6:15,R_1LU11uu2A8vVlU6,,,,,26.16499329,-97.98919678,anonymous,EN,1,1,1,1,2,1,2,2,2,1,0,0,4.008,0,when I'm cooking i pay close attention to the finer details that are in my dish to make sure it is spot on,5,2,5,5,5,5,0,0,90.187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,300,,,,,6,5,5,6,5,6,6,300,5,5,2,4,5,2,5,6,5,3,2,3,2,2,5,3,5,6,2,1,7,6,3,1,4,25,US citizen,English,A2B775UG8TGACP,16994,1,0,1
2020/5/13 3:56,2020/5/13 4:23,0,154.152.104.65,100,1627,1,2020/5/13 4:23,R_AF0gPySV3xYTF6N,,,,,-1.284103394,36.81550598,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.011,0,im keen to details(attentive),5,3,5,6,4,5,,,,,1,1,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,118.018,0,6,5,5,6,6,6,6,100,4,5,5,4,7,5,1,6,3,3,7,5,7,3,3,3,3,5,6,2,7,5,4,,1,26,american,english,A2B99ZF2BXNFSW,17458,2,1,0
2020/5/13 8:30,2020/5/13 8:44,0,93.48.249.159,100,858,1,2020/5/13 8:44,R_3lWjZGSZLEhP007,,,,,45.07249451,7.687698364,anonymous,EN,1,1,1,1,1,1,1,1,1,2,0,0,4.025,0,I always use the bottom-up approach when I have to make decisions. I prefer to have an open mind and try not to be influenced by any previous belief that I may have on a particular topic and come up with the final decision by analysing all the aspects of a certain concept and then make up my mind.,6,1,6,6,5,1,,,,,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,7,7,7,7,300,2,2,5,2,4,1,5,1,5,2,6,3,1,3,2,5,6,5,3,3,7,7,6,,1,22,Italian,English,A2BBU5HMIG4ND2,39816,0,1,0
2020/5/13 7:14,2020/5/13 7:38,0,170.78.172.18,100,1449,1,2020/5/13 7:38,R_6yC7rTLSEsZJBkt,,,,,-22.71710205,-43.55220032,anonymous,EN,1,1,1,1,1,2,2,1,2,2,0,0,4.006,0,While analyzing posters and other images as a graphic designer,4,3,5,4,4,3,20.318,108.886,111.449,3,,,,,,,,,,,,,,,,,,,1,1,2,1,3,200,,,,,,,,,,,,,,,,,6,5,4,7,7,7,7,150,5,4,2,3,7,2,2,7,5,3,7,3,2,2,1,3,1,4,4,1,7,7,7,,1,24,Brazilian,Portuguese,A2BWSHM0BGPK3L,13254,1,1,1
2020/5/13 7:08,2020/5/13 7:22,0,91.207.175.57,100,811,1,2020/5/13 7:22,R_25Z7bkBa9gCpT63,,,,,34.05490112,-118.2577972,anonymous,EN,1,1,1,1,2,2,1,1,2,2,0,0,4.118,0,before i can make decisions on object i will take  look at it very well before and check if there were no similarities from past before conclusion ,6,5,4,4,5,4,,,,,,,,,,,,,,,,,1,3,1,1,3,150,,,,,,,,,,,,,,,,,,,0,0,9.295,0,4,4,2,5,4,1,4,100,4,4,4,2,7,5,1,4,3,5,1,5,6,7,4,4,5,6,4,7,7,1,3,1,1,27,US,english,A2C4801CEGSDTM,11037,2,0,0
2020/5/13 12:19,2020/5/13 12:37,0,178.132.95.250,100,1090,1,2020/5/13 12:37,R_3s0sNeMd7a3MKSi,,,,,42.51460266,12.86019897,anonymous,EN,1,1,1,1,1,2,2,2,1,2,0,0,4.016,0,"While understanding the fundaments of a programming language (if, for, and so on) before developing any complex application",5,2,5,4,4,2,,,,,,,,,,,1,2,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,7,6,6,6,150,4,4,2,3,6,6,5,6,5,4,3,6,4,5,3,3,3,4,4,1,7,7,2,,1,25,Italian,Italian,A2CZP8140M1KJA,72444,0,2,0
2020/5/13 8:11,2020/5/13 8:46,0,68.5.87.10,100,2102,1,2020/5/13 8:46,R_1NsJTRaJL4cLfxX,,,,,33.70739746,-117.7053986,anonymous,EN,1,1,1,1,1,1,1,2,2,1,2.198,2.201,4.053,2,Understanding starts from finding empirical patterns that would not change inside the frame of work.   So i can focus on other variables,4,5,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,0.932,150.311,152.094,11,7,5,7,7,7,7,7,150,1,3,5,1,5,3,5,6,5,4,2,3,4,3,5,5,5,3,3,3,4,4,5,,1,31,Usa,Korean,A2D0XC81B0VJAL,90305,2,1,1
2020/5/13 1:06,2020/5/13 1:33,0,181.222.121.28,100,1585,1,2020/5/13 1:33,R_2v82L0LrBsj1N1r,,,,,-8.010192871,-34.95030212,anonymous,EN,1,1,1,1,1,2,2,1,2,2,0,0,4.011,0,choosing movies,4,3,4,3,4,3,,,,,,,,,,,,,,,,,1,3,1,1,3,100,,,,,,,,,,,,,,,,,,,0,0,242.499,0,6,5,5,7,5,6,7,0,4,4,2,4,6,5,4,4,3,5,6,5,2,2,2,2,2,3,4,2,7,5,4,3,1,20,Brazilian,Portuguese,A2D198H49WARVG,65595,2,0,0
2020/5/13 1:55,2020/5/13 2:03,0,73.136.58.194,100,501,1,2020/5/13 2:03,R_21ju9EjmAKQTQkl,,,,,29.73880005,-95.8309021,anonymous,EN,1,1,1,1,2,1,1,1,1,1,0,0,4.011,0,I feel like a bottom up processing when determining what to invest both my money and time into,6,2,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,0,,,,,,,,,,,,,,,,,7,7,5,6,5,6,6,0,4,2,3,2,5,1,5,6,1,2,1,1,3,1,1,3,3,6,5,6,5,6,6,,1,18,America,English,A2DAWF3F7UE1VB,79842,0,1,1
2020/5/13 9:36,2020/5/13 9:54,0,146.199.127.135,100,1072,1,2020/5/13 9:54,R_RLm0RqvNRhmph85,,,,,51.78779602,0.085006714,anonymous,EN,1,1,1,1,2,2,2,1,2,2,0,0,4.007,0,"Whenever I watch a new film I notice things like the cinematography, sound design, props etc and form opinions on each of them weighing pros and cons to develop a more objective opinion about its quality alongside my subjective opinion.",4,3,4,2,4,2,,,,,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,121.454,0,4,4,2,6,5,5,5,150,4,4,2,2,2,4,7,1,4,2,1,1,1,3,7,5,5,5,5,1,7,4,4,,1,28,British,English,A2E5GTQH3JGPBT,79146,2,1,0
2020/5/13 5:18,2020/5/13 7:06,0,170.81.61.220,100,6491,1,2020/5/13 7:06,R_soq94EBi9RbHxsJ,,,,,-12.67599487,-38.85409546,anonymous,EN,1,1,1,1,2,1,2,2,1,2,0,0,4.008,0," I am a big fan of technology. Even when choosing a simple cell phone, I am always looking for details that are not for others, but that are essential for me, and that only in this way makes the product good, like a pen for me to take my notes, a software differentiated and that gives me faster ... and only from that I make the decision to buy",4,3,5,5,5,1,98.237,389.157,390.976,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,7,7,7,7,4,4,7,100,5,5,1,5,6,6,1,4,3,2,6,2,7,3,3,2,3,3,3,4,7,6,6,,1,37,BRASIL,PORTUGUESE,A2EANBG558ATK4,92460,1,2,1
2020/5/13 8:48,2020/5/13 9:39,0,5.94.74.180,100,3066,1,2020/5/13 9:39,R_DV5DHfnDClyWGBz,,,,,41.89039612,12.5124054,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.11,0,"on my job, I use bottom up approach to solve problems, starting from details reaching final solution.",6,1,6,5,4,5,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,200,,,,,,,,,,,,,0,0,1999.494,0,5,6,5,7,7,6,7,200,5,4,5,5,7,4,5,6,6,6,6,5,6,5,6,6,5,5,3,1,5,2,1,,1,28,italian,italian,A2EER8YCI6B3Z4,24465,2,1,1
2020/5/13 16:33,2020/5/13 16:40,0,172.58.22.132,100,408,1,2020/5/13 16:40,R_2dzl5yp9SMwuQ2h,,,,,33.83580017,-117.9062958,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.008,0,At work I get calls about similar issues but always some other fine details to work around and process each call individually.,5,2,5,2,6,3,,,,,1,1,1,1,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3,7,5,5,6,167,5,4,3,4,7,6,5,6,5,2,5,2,5,2,5,4,2,4,4,2,5,6,5,,1,29,USA,English,A2EKD6LMWYY5KE,87571,0,1,0
2020/5/13 6:21,2020/5/13 6:43,0,108.255.240.103,100,1294,1,2020/5/13 6:43,R_1Lj1LXnny2s5q7I,,,,,29.52090454,-95.19219971,anonymous,EN,1,1,1,1,1,2,2,1,2,2,0,0,4.008,0,"I consider all the ingredients that go into a recipe and decide if I will make it based on if I like most of the ingredients, and not just if the final meal itself sounds good.",4,2,4,4,4,4,15.741,119.443,120.682,4,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,6,6,6,300,5,4,2,2,7,3,4,3,3,3,6,3,1,2,3,3,2,5,4,2,7,5,5,,2,33,Latino,English,A2ETST3HXKNW5J,12153,1,1,0
2020/5/13 12:44,2020/5/13 12:57,0,47.36.194.88,100,767,1,2020/5/13 12:57,R_2QRuUN22GisOa5z,,,,,33.41659546,-86.77950287,anonymous,EN,1,1,1,1,1,2,2,2,2,1,0,0,4.012,0,Selecting a new book to read based on the content instead of just my previous experience with the author.,4,3,4,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,250,,,,,6,5,5,5,4,4,5,150,2,3,4,2,6,3,6,3,5,3,4,3,2,3,5,4,6,4,3,3,7,5,5,3,2,30,American,English,A2F09IIY6G85PN,84352,0,0,1
2020/5/13 16:26,2020/5/13 16:37,0,24.118.223.94,100,677,1,2020/5/13 16:37,R_psDo6mT2QiUEIYV,,,,,45.11810303,-93.30780029,anonymous,EN,1,1,1,1,1,2,1,1,2,1,0,0,4.007,0,"when trying to identify a tree, i'll look closely at bark and leaf pattern before gazing up at the whole thing",2,3,4,1,4,2,0,0,56.949,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,6,3,2,6,6,5,6,150,2,2,4,2,6,2,3,5,2,2,3,2,2,2,3,6,3,6,2,2,7,2,4,,2,36,american,english,A2F0BZVAQ3BPBU,27171,1,2,1
2020/5/13 4:26,2020/5/13 4:54,0,192.200.158.154,100,1699,1,2020/5/13 4:54,R_3QLtnk7IFInmuel,,,,,33.44129944,-112.042099,anonymous,EN,1,1,1,1,1,2,1,1,2,1,0,0,4.023,0,I make use of the bottom-up processing in determining the fashion products I put on daily and also in tasting foods.,4,2,4,4,4,4,66.729,72.464,156.268,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,100,,,,,6,5,6,5,6,5,5,200,4,4,3,4,7,5,6,6,5,3,7,4,5,4,3,5,4,5,5,4,6,6,5,3,1,35,American,English,A2F12MSDNGTAU0,21168,1,0,1
2020/5/13 6:59,2020/5/13 7:16,0,173.213.87.189,100,1026,1,2020/5/13 7:16,R_8Bx7bbcBwrPz7Wh,,,,,37.75100708,-97.8219986,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.014,0,i use bottom up processing inn selecting my clothes and meals,5,2,5,4,4,4,0,0,5.465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,,,,,3,2,3,6,4,2,1,150,4,5,5,4,7,3,5,5,3,2,4,1,1,5,5,4,2,5,2,1,7,5,6,1,1,35,American,English,A2F71XB9LAJIPJ,31976,1,0,1
2020/5/13 13:28,2020/5/13 13:40,0,68.38.79.94,100,724,1,2020/5/13 13:40,R_2qy4fgdtI05DAc2,,,,,38.95820618,-85.88749695,anonymous,EN,1,1,1,1,1,1,2,2,2,1,2.242,2.242,4.018,1,I pay close attention to what goes on throughout the day and actually listen to what people have to say.,5,2,5,3,2,2,37.687,37.687,38.84,1,,,,,,,1,2,1,1,3,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,7,5,5,6,100,3,4,4,3,7,4,1,6,4,5,7,4,6,4,2,3,4,3,6,4,6,2,2,,1,28,white,English,A2FI5ZNAQHQJRW,31727,1,2,0
2020/5/13 13:03,2020/5/13 13:15,0,86.17.207.109,100,676,1,2020/5/13 13:15,R_2ffy7vCQp8r3Nld,,,,,54.93130493,-1.585494995,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.009,0,"When planning tasks, I will sometimes consider smaller details before looking at the bigger picture. I like to ensure that I have covered all bases, before undertaking a task.",5,2,5,4,4,3,4.401,14.866,42.727,4,,,,,,,,,,,,,,,,,,,1,1,2,1,3,200,,,,,,,,,,,,,,,,,5,5,3,6,6,5,6,100,4,5,2,4,7,4,1,7,5,2,5,2,5,3,3,2,5,5,3,2,7,5,5,,1,22,British - English,English,A2FPJ2SX8LG6W2,13671,1,1,1
2020/5/13 11:38,2020/5/13 12:04,0,111.119.185.48,100,1548,1,2020/5/13 12:04,R_0q60IuBxCqvVbdT,,,,,31.49090576,74.36810303,anonymous,EN,1,1,1,1,1,1,2,2,2,1,0,0,4.008,0,"Things like decoration pieces, i want them to be antique and very detailed.  ",5,2,6,3,6,4,0,0,100.755,0,1,1,1,1,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,7,7,7,7,7,100,1,4,2,3,6,4,7,6,6,2,2,2,7,2,5,6,4,7,2,2,7,3,4,,1,15,Pakistan,Urdu,A2FYPJZQFYU026,96619,1,1,0
2020/5/13 10:58,2020/5/13 11:31,0,186.228.192.75,100,1933,1,2020/5/13 11:31,R_3G7gAJts96cmm20,,,,,-22.92010498,-43.33070374,anonymous,EN,1,1,1,1,1,2,1,2,2,1,0,0,4.107,0,"As a programmer i think it would be cheating say ""in programming software"", so i guess i'll try to improvise and say ""while i watch series"", i usually try to pay close attention to what's happening instead of trying to get some hidden meaning considering the characters choices and background, or even the author's concepts",5,3,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,24.618,110.001,225.326,3,6,4,2,6,6,6,6,0,2,4,5,4,4,2,6,5,6,2,4,2,3,2,6,5,5,5,3,3,7,7,7,3,1,26,Brazilian,Portuguese,A2GH9YA7QJ7O62,12178,2,0,1
2020/5/13 1:27,2020/5/13 1:40,0,67.187.232.190,100,817,1,2020/5/13 1:40,R_O7ESIjMB0qxvtQd,,,,,36.75390625,-119.7084961,anonymous,EN,1,1,1,1,1,2,2,2,2,2,0,0,4.134,0,I like the finer things in life that are classy,5,2,5,5,5,5,,,,,,,,,,,,,,,,,1,3,1,1,3,150,,,,,,,,,,,,,,,,,,,12.593,75.174,77.852,6,6,6,5,6,6,5,6,150,4,4,2,4,5,5,3,6,2,2,6,5,5,6,2,5,2,3,5,3,5,5,5,1,2,47,mexican,spanish,A2H6GWUY4PU4RR,73487,2,0,0
2020/5/13 13:54,2020/5/13 14:15,0,69.111.178.106,100,1223,1,2020/5/13 14:15,R_1LBAgwxTBgQV8wY,,,,,26.82380676,-80.14070129,anonymous,EN,1,1,1,1,2,1,2,2,2,2,0,0,4.111,0,"As a bottom up approach, I tend to take in the whole situation and assess all the factors that are contributing to the bigger picture.  If a child is acting out, I don't focus on the behavior but all the factors that may be contributing to the behavior.  ",5,2,1,4,4,3,,,,,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,0,0,93.155,0,7,7,7,7,6,6,7,0,3,3,5,3,5,4,6,4,2,5,5,6,2,6,5,2,2,4,5,4,7,6,7,1,2,60,American,English,A2HOUF3XLW7WWD,10669,2,0,0
2020/5/13 8:44,2020/5/13 8:53,0,88.9.43.49,100,552,1,2020/5/13 8:53,R_1k1FyKakkJ9q0t5,,,,,40.49549866,-3.870697021,anonymous,EN,1,1,1,1,1,1,2,2,2,1,0,0,4.008,0,When I deal with people I know or I meet new people.,4,3,5,2,4,4,,,,,,,,,,,1,2,1,1,3,230,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.652,0,5,5,3,6,5,4,5,151,4,5,2,4,7,4,1,6,4,4,4,3,2,4,5,4,2,4,1,1,7,5,5,,4,20,Spain,Spanish,A2HU3MT0WR5MNB,92516,2,2,0
2020/5/13 12:02,2020/5/13 12:27,0,146.241.169.192,100,1480,1,2020/5/13 12:27,R_1HpKjGBWXrFI9Yw,,,,,45.84049988,8.75680542,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.113,0,When I study. I think in the process of studying I use a bottom-up approach.,4,3,4,4,5,1,,,,,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,60.322,180.433,181.387,7,6,5,5,6,6,6,6,300,2,5,2,4,4,4,5,7,4,1,3,4,6,4,6,4,2,4,5,1,7,5,6,3,1,21,Italian,Italian,A2IGO820RES001,54587,2,0,0
2020/5/13 4:01,2020/5/13 4:36,0,24.217.86.200,100,2136,1,2020/5/13 4:36,R_3fZRORpdFRcgJb1,,,,,38.33520508,-89.38410187,anonymous,EN,1,1,1,1,2,1,1,1,2,1,0,0,4.11,0,colors of accessories I choose for my surroundings,4,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,,,,,6,5,3,6,6,5,5,100,3,4,4,2,5,2,4,4,3,5,3,2,1,2,3,2,3,5,2,3,7,5,4,2,2,64,"English, Irish American",English,A2JAQ6TOY63NRB,91653,0,0,1
2020/5/13 11:32,2020/5/13 11:40,0,92.238.225.164,100,494,1,2020/5/13 11:40,R_73xWXVxZ2TuPY8F,,,,,50.39790344,-4.166503906,anonymous,EN,1,1,1,1,1,2,2,2,2,2,0,0,4.009,0,"Finer detail is important in my breakfast for instance, it isnt just coffee, its gotta be the way I like it, the specifics make me enjoy it more.",4,3,3,2,2,2,,,,,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.622,0,4,4,2,5,5,4,5,100,2,3,3,2,6,4,4,5,4,4,5,4,5,4,4,4,3,3,5,4,4,5,4,,1,24,British,English,A2K58YCQ6BLXKV,27476,2,1,0
2020/5/13 16:13,2020/5/13 16:38,0,71.218.254.71,100,1512,1,2020/5/13 16:38,R_3sKHmjd0BRUrHLr,,,,,39.70669556,-104.9693985,anonymous,EN,1,1,1,1,2,1,2,2,2,1,0,0,4.11,0,"In regards to racism, I tend to look at the people's behavior and consider multiple factors that may explain ideas and beliefs that are or may be not readily apparent and consider intent before concluding that they are racists.   ",4,2,5,2,3,2,,,,,1,1,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57,116.846,117.695,2,5,4,3,6,5,3,5,100,3,2,5,1,3,4,2,7,5,1,3,3,6,2,6,5,1,4,4,3,5,5,5,,1,53,USA,English,A2K60AT2B8OH10,89118,2,1,0
2020/5/13 6:08,2020/5/13 6:22,0,70.127.200.186,100,789,1,2020/5/13 6:22,R_0N6ABvkgaIMMAmd,,,,,27.73629761,-82.66539764,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.113,0,"When I meet new people, I try to take a fresh approach to getting to know them and try not to judge them too much. I learn about their behaviors and mindset first, and then use that information to form an opinion on them.",4,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,0,0,69.941,0,7,7,4,7,6,6,7,125,4,3,5,3,7,5,6,6,3,2,5,3,6,2,5,4,4,5,3,4,6,7,7,2,2,25,United States,English,A2KUBBTFDCUARI,18467,2,0,1
2020/5/13 4:11,2020/5/13 4:18,0,129.244.210.48,100,416,1,2020/5/13 4:18,R_1OJN2qExxjNPMUj,,,,,36.14930725,-95.94989777,anonymous,EN,1,1,1,1,2,1,1,2,1,2,0,0,4.014,0,When I walk to classes and wonder about nature,3,2,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,0.94,0.94,4.324,1,4,6,6,7,7,7,7,201,3,5,4,3,5,4,3,7,5,1,6,2,3,2,3,5,3,6,6,3,4,5,6,,2,25,american,english,A2L0BMK04AII62,20356,2,1,1
2020/5/13 16:46,2020/5/13 16:57,0,68.134.91.147,100,690,1,2020/5/13 16:57,R_1GCwCqEMsWNxOk5,,,,,39.38600159,-76.54000092,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.107,0,When solving a new problem that I have never seen before.,4,4,4,2,2,2,,,,,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,200,3,3,4,3,6,4,7,7,4,4,7,4,4,4,1,2,4,3,7,1,7,7,7,3,1,30,US,English,A2M7X6PM827SE4,80775,0,0,0
