StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,f_agreement,f_wrong,h_agreement,h_wrong,neg_conseq,unfair,comments,attn_check,SC0,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,participantId,assignmentId,householdIncomeScore,participantID,politicalLiberalness,politicalViews,condition
30/06/2020 17:51,30/06/2020 17:53,0,100,125,1,30/06/2020 17:53,R_12xSL7Ye9M3dELk,,,,,anonymous,EN-GB,3,5,3,5,5,5,"I believe in these this-or-that situations, stochastic selection is ""more fair"", while I believe ultimately something can always be done to ensure the life is saved of both people.",4,16,26,male,5,,,,50000,,,,,d32a6f2d,3,7b21eacb,,,precedent
30/06/2020 17:51,30/06/2020 17:53,0,100,90,1,30/06/2020 17:53,R_sI3wdfCwPqVHdv3,,,,,anonymous,EN-GB,6,3,5,2,2,3,I did not,4,16,36,male,5,,,,72500,,,,,fdc0a18f,4,ee98cae4,,,rule
30/06/2020 17:51,30/06/2020 17:53,0,100,116,1,30/06/2020 17:53,R_24uhFFSkWh2e9s1,,,,,anonymous,EN-GB,4,5,4,5,6,5,Josef Mengele was a doctor.,4,18,38,male,5,,,,17500,,,,,c25de5dc,1,8a480865,,,oneoff
30/06/2020 17:50,30/06/2020 17:54,0,100,216,1,30/06/2020 17:54,R_eLIfLKepkW4WthL,,,,,anonymous,EN-GB,4,3,4,3,5,4,someone's employment status may not convey their full value to society.,4,14,66,male,2,,,,32500,,,,,fc7e1bb1,2,36a12f8d,,,precedent
30/06/2020 17:53,30/06/2020 17:54,0,100,58,1,30/06/2020 17:54,R_2s54i0XiXNMXXzq,,,,,anonymous,EN-GB,5,3,5,3,2,2,,4,16,47,male,5,,,,17500,,,,,3f3177d6,1,7b8c536c,,,precedent
30/06/2020 17:45,30/06/2020 17:54,0,100,535,1,30/06/2020 17:54,R_3DqqGpofuSoAZMR,,,,,anonymous,EN-GB,2,6,2,6,7,3,"First, you have to consider whether one of the victims could be lying about who they are. Second, a skill set should not be a determinate of someone's value. There may be skills the unemployed person has that may be vitally important and are just not begin used. Human value comes from the fact the person is a human being and created in the image of God. Every person is equally valuable. The effort should be made to save both OR in the case of the transplant, the first person to be identified in need.",4,16,55,male,5,,,,50000,,,,,d6ee42cc,3,dd187bc6,,,precedent
30/06/2020 17:50,30/06/2020 17:54,0,100,246,1,30/06/2020 17:54,R_11WL6qwE62ZCxJ6,,,,,anonymous,EN-GB,5,2,5,2,3,3,,4,14,41,male,4,,,,50000,,,,,d30dc14f,3,240e369a,,,rule
30/06/2020 17:53,30/06/2020 17:54,0,100,115,1,30/06/2020 17:54,R_1LM4AXPvIJCdGsN,,,,,anonymous,EN-GB,6,2,6,2,5,3,They could perpetuate future bias and care received.,4,16,32,female,5,,,,100000,,,,,c62c8873,5,6afb4d8c,,,oneoff
30/06/2020 17:50,30/06/2020 17:55,0,100,308,1,30/06/2020 17:55,R_Bsn4gHTehne6xEJ,,,,,anonymous,EN-GB,6,3,6,3,5,3,"I think that proposal, while I do agree with it, has negative consequences such as maybe that other person has a family, or maybe just negative consequence that not all life is valueable...",4,18,45,female,4,,,,100000,,,,,a20f6624,5,da1a881b,,,rule
30/06/2020 17:49,30/06/2020 17:55,0,100,391,1,30/06/2020 17:55,R_1FLL5dh3xZmgbM0,,,,,anonymous,EN-GB,5,4,5,4,5,4,"All life is precious. If a large unemployed population knew of these policies, they could eventually lead to negative consequences in the form of social backlash. These policies may make sense in some sort of a utilitarian way, but I am unsure of the morality/fairness.",4,18,45,male,5,,,,32500,,,,,f6b4bc73,2,a7d8c7f8,,,precedent
30/06/2020 17:52,30/06/2020 17:56,0,100,201,1,30/06/2020 17:56,R_2EuDdel55d9eVQV,,,,,anonymous,EN-GB,1,7,1,7,7,7,The value of life is not reduced to one's profession! It is a very slippery slope to choosing who lives and dies based on totally irrelevant and immoral factors,4,16,28,female,4,,,,32500,,,,,e5dafdac,2,a695ba6c,,,precedent
30/06/2020 17:55,30/06/2020 17:56,0,100,98,1,30/06/2020 17:56,R_10H61Z1ivRHIheM,,,,,anonymous,EN-GB,6,4,6,4,5,4,"I value every human life the same, it is unfair to have to make such a decision, though saving the doctor may mean more people are saved by the doctor down the road.",4,20,39,male,5,,,,72500,,,,,03ff9c3d,4,51ca9aec,,,oneoff
30/06/2020 17:55,30/06/2020 17:57,0,100,83,1,30/06/2020 17:57,R_SPpoeyTnpyIra3D,,,,,anonymous,EN-GB,4,4,5,4,5,4,judging someones worth from one attribute is risky,4,17,35,male,2,,,,32500,,,,,9dc967ab,2,2028ed5d,,,precedent
30/06/2020 17:54,30/06/2020 17:57,0,100,168,1,30/06/2020 17:57,R_1nW9l0JcyFITrZp,,,,,anonymous,EN-GB,5,3,5,3,6,6,The proposals go against principles of equality and the equal value of all life.,4,16,75,male,6,,,,32500,,,,,1469382f,2,35e20be4,,,precedent
30/06/2020 17:56,30/06/2020 17:57,0,100,55,1,30/06/2020 17:57,R_OuKtlaJLtdfv90R,,,,,anonymous,EN-GB,7,2,7,2,2,2,,4,18,27,female,4,,,,72500,,,,,0d5b6e25,4,2c5eab84,,,precedent
30/06/2020 17:54,30/06/2020 17:57,0,100,165,1,30/06/2020 17:57,R_3lKTWkJj01oeUkE,,,,,anonymous,EN-GB,2,7,2,6,6,6,This is clearly distinguishing between people based on their jobs and standing in the society which is not acceptable in a just societal structure,4,17,32,female,6,,,,100000,,,,,c0adbaab,5,97f50f38,,,rule
30/06/2020 17:56,30/06/2020 17:57,0,100,86,1,30/06/2020 17:57,R_R44XEoIPxGUTJeh,,,,,anonymous,EN-GB,3,5,2,6,5,6,It just feels wrong to decide whether someone lives or dies based on their employment outcomes,4,16,29,male,6,,,,132500,,,,,d054b39b,6,9dd78935,,,rule
30/06/2020 17:56,30/06/2020 17:57,0,100,87,1,30/06/2020 17:57,R_CkOgCFOYw9sseuR,,,,,anonymous,EN-GB,7,2,7,2,4,2,N/A,4,18,28,,5,,,,72500,,,,,ea3c3371,4,0be99e30,,,oneoff
30/06/2020 17:56,30/06/2020 17:58,0,100,91,1,30/06/2020 17:58,R_32RPNGDyyO6gsp4,,,,,anonymous,EN-GB,2,6,2,6,6,6,Each life is human and has feelings.  One isn't more important than the other.,4,16,38,male,5,,,,100000,,,,,e36eac62,5,c8bc90f8,,,precedent
30/06/2020 17:56,30/06/2020 17:58,0,100,96,1,30/06/2020 17:58,R_3HS7ZbrnnBC1xaS,,,,,anonymous,EN-GB,3,5,4,5,6,6,"It is unfair in a sense that what makes one life more valuable than the other? I understand the profession, but not all doctors are morally correct either. ",4,17,38,female,6,,,,100000,,,,,fabfe100,5,b68a38a7,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,118,1,30/06/2020 17:58,R_3Pk3wT9H4P3CKmb,,,,,anonymous,EN-GB,5,4,5,4,6,3,"If it were to come out to the general public, people might feel like the city does not care about unemployed people, so much so that their lives are not deemed as important. ",4,18,19,female,2,,,,32500,,,,,d83937e9,2,ba2ec219,,,oneoff
30/06/2020 17:56,30/06/2020 17:58,0,100,92,1,30/06/2020 17:58,R_2WILqZ7g2HMrMEA,,,,,anonymous,EN-GB,1,4,1,4,7,7,"Doctors are important, however other people have valuable skills as well and no life should be prioritized over another based on a job.",4,10,45,male,6,,,,100000,,,,,63493ebf,5,436fb1b3,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,107,1,30/06/2020 17:58,R_0DNRBBRx5KE9l3H,,,,,anonymous,EN-GB,4,5,5,4,5,5,"They place a value on one human life above another, and shows bias in who they should save. ",4,18,44,male,5,,,,50000,,,,,2a919653,3,9b898828,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,82,1,30/06/2020 17:58,R_2fIiM9tP2QkVaOk,,,,,anonymous,EN-GB,2,7,1,7,7,7,I think every person has a right to live.,4,17,34,male,5,,,,72500,,,,,6ba51347,4,eeb5539a,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,98,1,30/06/2020 17:58,R_2ZOBveq0MXeWRSY,,,,,anonymous,EN-GB,5,5,4,5,5,5,B/c it assumes that we have the right to judge the importance of one person's life over another...,4,19,38,female,5,,,,100000,,,,,760bde49,5,9fa2fb98,,,oneoff
30/06/2020 17:56,30/06/2020 17:58,0,100,105,1,30/06/2020 17:58,R_2yjsdNYLc3buIoW,,,,,anonymous,EN-GB,5,4,4,4,5,4,,4,17,31,female,2,,,,50000,,,,,b8665ea0,3,1a85054c,,,oneoff
30/06/2020 17:55,30/06/2020 17:58,0,100,159,1,30/06/2020 17:58,R_3J3suFbw091iq04,,,,,anonymous,EN-GB,5,3,5,3,5,5,"I mean you never know who the other person could have turned out to be so you might be saving the wrong person, but that will never be known either. I don't think there's really a right way to handle these decisions though so its hard to say its unfair but someone will certainly feel that way, so therefore it is somewhat",4,16,35,male,4,,,,32500,,,,,cc5016b9,2,485e7074,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,114,1,30/06/2020 17:58,R_1KcKnLYus7Z8IZ9,,,,,anonymous,EN-GB,4,4,5,4,6,4,The proposals could lead to charges of elitism and discrimination.,4,17,46,female,6,,,,72500,,,,,e0765147,4,9e0e18f9,,,rule
30/06/2020 17:56,30/06/2020 17:58,0,100,125,1,30/06/2020 17:58,R_9Qq5Lwgt4ZfesDL,,,,,anonymous,EN-GB,3,2,6,4,3,2,,2,15,30,male,5,,,,50000,,,,,d410eccf,3,d741dac0,,,precedent
30/06/2020 17:56,30/06/2020 17:58,0,100,126,1,30/06/2020 17:58,R_2Bth58hUleCDIC6,,,,,anonymous,EN-GB,5,5,5,5,5,6,"They are unfair because they prioritize one life over another, and could eventually cause social disruption if people become upset about this. However, if the choice needs to be made, I think I would support the proposal anyhow.",4,20,21,female,5,,,,72500,,,,,6d720e36,4,ba5baca4,,,precedent
30/06/2020 17:56,30/06/2020 17:58,0,100,126,1,30/06/2020 17:58,R_2XonGVtuI0jegtg,,,,,anonymous,EN-GB,5,4,5,4,4,4,the unemployed could feel less valued,4,18,60,male,8,,,,72500,,,,,21ca4b87,4,d10a3094,,,oneoff
30/06/2020 17:56,30/06/2020 17:59,0,100,177,1,30/06/2020 17:59,R_1ln56iakG4OoDch,,,,,anonymous,EN-GB,6,4,6,4,4,3,The proposals are more geared towards the individual who will be more beneficial to society. You cannot save them all. So I have to agree somewhat with this proposal.,4,20,36,male,3,,,,100000,,,,,20e7b255,5,4f1962c1,,,precedent
30/06/2020 17:56,30/06/2020 17:59,0,100,141,1,30/06/2020 17:59,R_2EzXOh620xXe9M0,,,,,anonymous,EN-GB,5,3,5,3,6,5,"Life's not fair, let's face. These are tough decisions because someone is going to die. But, overall the doctor and the firefighter commander are probably more important to society.",4,16,46,male,5,,,,72500,,,,,d1de9f3c,4,e6ed2ad3,,,rule
30/06/2020 17:58,30/06/2020 17:59,0,100,30,1,30/06/2020 17:59,R_rlG3HDNpYlM98bf,,,,,anonymous,EN-GB,2,4,4,5,6,4,I am not sure they help everyone,1,15,35,male,2,,,,32500,,,,,122c5ddf,2,637acbb7,,,oneoff
30/06/2020 17:53,30/06/2020 17:59,0,100,334,1,30/06/2020 17:59,R_pH3HRbiKSggt9zX,,,,,anonymous,EN-GB,3,6,3,6,7,7,The population will see this as putting a dollar value on life by not having enough firefighters to save both.,4,18,58,male,2,,,,50000,,,,,595114a9,3,0c94d241,,,rule
30/06/2020 17:56,30/06/2020 17:59,0,100,185,1,30/06/2020 17:59,R_2SeRu6zyC9W7oCl,,,,,anonymous,EN-GB,2,6,3,5,5,6,"Justice has to be even, if you start saving certain people that could be s slippery slope towards people chooses who to save ",4,16,27,male,2,,,,32500,,,,,05fce9a6,2,262ff95c,,,precedent
30/06/2020 17:56,30/06/2020 17:59,0,100,170,1,30/06/2020 17:59,R_pz0DGXXlbSx9JPr,,,,,anonymous,EN-GB,6,6,6,2,6,6,uneployed person may have very tallented other skills that may be very useful in future,4,20,35,male,6,,,,72500,,,,,cc0e418b,4,2161fbf4,,,oneoff
30/06/2020 17:56,30/06/2020 17:59,0,100,173,1,30/06/2020 17:59,R_10TyvLFkR8C0gL6,,,,,anonymous,EN-GB,4,3,5,3,6,5,"I'd be concerned about the disadvantaged group feeling disenfranchised over time and ""revolting"" or otherwise significantly push back in other areas of life.  Also, how do we really determine all other factors are even when making such a decision?",4,15,32,male,6,,,,132500,,,,,633d24f2,6,f74561dc,,,precedent
30/06/2020 17:56,30/06/2020 17:59,0,100,164,1,30/06/2020 17:59,R_3hseZqXkwCR6nri,,,,,anonymous,EN-GB,5,3,5,4,3,4,n/a,4,17,31,female,3,,,,72500,,,,,0b0ba76f,4,cefa5f4c,,,rule
30/06/2020 17:59,30/06/2020 17:59,0,100,40,1,30/06/2020 17:59,R_2pSN4yI84cnfaJs,,,,,anonymous,EN-GB,6,7,6,7,6,7,yes,1,26,1965,male,2,,,,72500,,,,,4185b309,4,3a4fddc7,,,oneoff
30/06/2020 17:56,30/06/2020 17:59,0,100,193,1,30/06/2020 17:59,R_22PSaWPSIFGu7Q4,,,,,anonymous,EN-GB,6,5,6,5,5,3,the unemployed person could turn their life around and be of great benefit to society and by not saving him this would be prevented,4,22,59,female,5,,,,132500,,,,,1f493824,6,6ddacba7,,,oneoff
30/06/2020 17:56,30/06/2020 17:59,0,100,211,1,30/06/2020 17:59,R_1Kg6TcikuCrO4sk,,,,,anonymous,EN-GB,5,4,5,4,6,4,People may lie or claim to be doctors just to be saved; hard to proof in the middle of an emergency. Also they may quit being a doctor the next day; whereas the other people might decide to have become a doctor.,4,18,26,male,5,,,,32500,,,,,b1af6e03,2,47fdcbf4,,,rule
30/06/2020 17:56,30/06/2020 17:59,0,100,234,1,30/06/2020 17:59,R_1jkeaedQGoadpY7,,,,,anonymous,EN-GB,2,6,6,3,6,6,The proposals show bias. They're not based on helping because of the person's need but on individual's circumstances.,4,17,41,female,2,,,,32500,,,,,4ef0165e,2,3f8e86b4,,,oneoff
30/06/2020 17:59,30/06/2020 18:00,0,100,29,1,30/06/2020 18:00,R_1LXThvlOknXrILB,,,,,anonymous,EN-GB,5,6,5,7,4,7,,3,23,30,male,3,,,,32500,,,,,92bea35c,2,6a3f1448,,,precedent
30/06/2020 17:56,30/06/2020 18:00,0,100,195,1,30/06/2020 18:00,R_1jQcvHVxJodSWXB,,,,,anonymous,EN-GB,6,6,5,6,4,6,Choosing to save one life over the other due to another person's standing in life is simply unfair and I think it's quite unfair to favor someone's else life based off an assumption that this doctor could potentially help this large city which is not guaranteed. ,4,23,28,male,5,,,,72500,,,,,a4402bf8,4,623c9324,,,oneoff
30/06/2020 17:56,30/06/2020 18:00,0,100,223,1,30/06/2020 18:00,R_1IQJHgYEPi9j8hT,,,,,anonymous,EN-GB,5,3,5,3,6,6,The part that's unfair is the loss of life itself in the situations.,4,16,36,male,3,,,,17500,,,,,765568f0,1,6a3e3bf9,,,precedent
30/06/2020 17:59,30/06/2020 18:00,0,100,66,1,30/06/2020 18:00,R_3oTPTYz7XVMCapy,,,,,anonymous,EN-GB,6,2,6,2,3,2,I don't think there will be any negative consequences,4,16,33,male,6,,,,132500,,,,,50285619,6,b494958e,,,precedent
30/06/2020 17:56,30/06/2020 18:00,0,100,255,1,30/06/2020 18:00,R_OrNrCgxCIpPBmpz,,,,,anonymous,EN-GB,3,5,3,5,7,6,"No one knows what people may choose to do in the future.  The person who isn't saved may have chosen to do something that is just as valuable as being a doctor in the future.  Also, both these people have families and it's unfair to have them loose a loved one just because they didn't have the right job.",4,16,27,female,4,,,,50000,,,,,cdc0bff7,3,5df15fb9,,,oneoff
30/06/2020 17:46,30/06/2020 18:00,0,100,849,1,30/06/2020 18:00,R_2B58ZrU0HJUhMIi,,,,,anonymous,EN-GB,1,7,1,7,7,7,Because it leads to selective decisions on who should live.,4,16,61,male,5,,,,132500,,,,,b5ba0914,6,547ea15f,,,rule
30/06/2020 17:58,30/06/2020 18:00,0,100,125,1,30/06/2020 18:00,R_3GfzYmwY1AHclBn,,,,,anonymous,EN-GB,6,2,6,2,3,5,"The proposals are more likely to result in a positive outcome, however it is a bit unfair to the person who doesn't receive help.",4,16,35,male,4,,,,50000,,,,,48761666,3,8af0fbbe,,,rule
30/06/2020 17:57,30/06/2020 18:00,0,100,212,1,30/06/2020 18:00,R_3G3wsCauvrQhIaZ,,,,,anonymous,EN-GB,1,7,1,7,7,7,"It suggests that the doctor is more important than the other person.  Particularly in the case of the kidney, it should be based on who was on the list for transplant first.",4,16,61,female,5,,,,175000,,,,,15ddcb7b,7,bd7938eb,,,precedent
30/06/2020 18:00,30/06/2020 18:00,0,100,47,1,30/06/2020 18:00,R_9z5Hsjk6ZuE7CJH,,,,,anonymous,EN-GB,6,7,7,6,6,7,nothing,4,26,39,male,5,,,,50000,,,,,a4bcf601,3,babd339b,,,oneoff
30/06/2020 17:58,30/06/2020 18:00,0,100,136,1,30/06/2020 18:00,R_2AETtU7aPRdSRp4,,,,,anonymous,EN-GB,6,2,6,2,2,2,people would be upset that their family members were not saved simply because their social status,4,16,32,female,2,,,,32500,,,,,ed0d8385,2,edbc5756,,,rule
30/06/2020 17:58,30/06/2020 18:00,0,100,144,1,30/06/2020 18:00,R_zZ0iXmroqInFkgp,,,,,anonymous,EN-GB,5,4,5,6,6,5,nothing,4,20,45,female,6,,,,50000,,,,,7a51eb43,3,9946d8f2,,,oneoff
30/06/2020 17:58,30/06/2020 18:01,0,100,142,1,30/06/2020 18:01,R_3JDlnuay6C1q5Yn,,,,,anonymous,EN-GB,6,5,6,5,2,5,There could be equality issues that come up because not everyone has opportunity to be a doctor.,4,22,37,female,5,,,,100000,,,,,d98c6391,5,46bc2c3e,,,precedent
30/06/2020 17:57,30/06/2020 18:01,0,100,212,1,30/06/2020 18:01,R_5mNk7ujfx16cKl3,,,,,anonymous,EN-GB,5,4,4,4,2,4,It would be a moral dilemma for me.  ,4,17,62,female,5,,,,132500,,,,,572638b7,6,4c508592,,,precedent
30/06/2020 17:59,30/06/2020 18:01,0,100,104,1,30/06/2020 18:01,R_3oBhRGeLawgvPvQ,,,,,anonymous,EN-GB,6,2,6,2,6,2,It's unfair since one person dies.,4,16,55,male,5,,,,132500,,,,,3a419a34,6,2fa8d409,,,oneoff
30/06/2020 17:58,30/06/2020 18:01,0,100,212,1,30/06/2020 18:01,R_sF3LvdN1nS7nUOZ,,,,,anonymous,EN-GB,4,5,3,6,5,5,Because just because someone is unemployed doesn't mean they wouldn't have a huge impact,4,18,63,male,2,,,,32500,,,,,813ca7e4,2,d253b0fa,,,rule
30/06/2020 17:56,30/06/2020 18:01,0,100,293,1,30/06/2020 18:01,R_1Cf3v0XhVq0XYG8,,,,,anonymous,EN-GB,6,4,6,2,6,6,Well the person who didn't get saved could give to society in some other larger capacity than the Doctor. But we do not have a crystal ball and from the outside is appears saving the Doctor in the short term may save more lives long term. But we don't know if the unemployed individual could thwart some sort catastrophe.,4,18,51,female,4,,,,100000,,,,,f5b9be2d,5,2e220885,,,oneoff
30/06/2020 17:57,30/06/2020 18:02,0,100,281,1,30/06/2020 18:02,R_10YsWZVdt0yBn02,,,,,anonymous,EN-GB,7,6,7,6,2,1,no,2,26,40,male,6,,,,72500,,,,,2150250a,4,b0529eed,,,rule
30/06/2020 17:59,30/06/2020 18:02,0,100,176,1,30/06/2020 18:02,R_2tDVKp6CWGblYSt,,,,,anonymous,EN-GB,1,7,1,7,7,7,"The deciding factor should not be based on someone's employment status.  In the first scenario, the firefighters should try to save whoever they have the highest chance of saving. In the second scenario, they should consider who could survive longer without the transplant, or who is most likely to survive.",4,16,35,female,4,,,,32500,,,,,7701a1d8,2,67446523,,,rule
30/06/2020 18:00,30/06/2020 18:02,0,100,130,1,30/06/2020 18:02,R_2aXmLe4vPgBbSPM,,,,,anonymous,EN-GB,4,2,4,3,5,5,Just because the people have good jobs in life doesn't mean they should have priority over other lives. ,4,13,36,male,5,,,,50000,,,,,c8cb09c3,3,4.28E+10,,,rule
30/06/2020 17:58,30/06/2020 18:02,0,100,254,1,30/06/2020 18:02,R_xx45XC0VOVAsyI1,,,,,anonymous,EN-GB,4,5,4,5,6,5,It might lead to more extreme privileges like removing ventilators from the unemployed to save the doctor.,4,18,22,female,4,,,,32500,,,,,6ab44b50,2,a8e8984a,,,precedent
30/06/2020 17:59,30/06/2020 18:02,0,100,216,1,30/06/2020 18:02,R_3EARafFmiTMw6IO,,,,,anonymous,EN-GB,4,4,4,3,6,4,I think that ultimately this could cause citizens to think that doctors are the most important and doctors may start thinking that themselves and have feelings of entitlement. ,4,15,33,female,5,,,,72500,,,,,2db9521a,4,9a692103,,,rule
30/06/2020 17:57,30/06/2020 18:03,0,100,308,1,30/06/2020 18:03,R_1jHfbkveTC6Onle,,,,,anonymous,EN-GB,6,3,6,3,3,2,"We don't technically know the life history of the unemployed individual, and we are superficially determining his worth based on his status in society.",4,18,21,male,2,,,,17500,,,,,ef004995,1,3d8712ad,,,oneoff
30/06/2020 18:01,30/06/2020 18:03,0,100,164,1,30/06/2020 18:04,R_3Gj3xtvvmXC1ypJ,,,,,anonymous,EN-GB,5,3,5,3,4,3,,4,16,44,male,6,,,,175000,,,,,05a6826b,7,c6805e56,,,precedent
30/06/2020 18:04,30/06/2020 18:06,0,100,146,1,30/06/2020 18:06,R_21cEMkjQ0WLtrY7,,,,,anonymous,EN-GB,3,6,2,7,7,7,It is unfair to prioritize someone because of their profession and it could easily lead to corruption. ,4,18,20,female,5,,,,100000,,,,,7d1fe697,5,37e97ff2,,,rule
30/06/2020 18:04,30/06/2020 18:07,0,100,195,1,30/06/2020 18:07,R_2uL1TSIVHZ65vFm,,,,,anonymous,EN-GB,5,4,6,4,5,6,"Its unfair to the person doing the saving of a life, they could be judged harshly by others",4,19,49,female,3,,,,17500,,,,,ac5754e7,1,bff3c6f5,,,oneoff
30/06/2020 18:05,30/06/2020 18:08,0,100,145,1,30/06/2020 18:08,R_2coNoeyd5WjKKGI,,,,,anonymous,EN-GB,4,4,4,3,3,4,I think deciding who to treat based on their social status is very wrong. ,4,15,30,male,2,,,,32500,,,,,fb9444aa,2,297ed26a,,,precedent
30/06/2020 18:01,30/06/2020 18:09,0,100,431,1,30/06/2020 18:09,R_1duzSVTBzC4hzov,,,,,anonymous,EN-GB,1,7,1,7,7,7,You could have a situation where the doctor is evil and is the one that is saved.,4,16,33,male,5,,,,50000,,,,,2f3bb20f,3,4ba921f5,,,rule
30/06/2020 18:08,30/06/2020 18:09,0,100,55,1,30/06/2020 18:09,R_1pzCqUI9XgXhSMS,,,,,anonymous,EN-GB,6,7,6,7,6,7,good,3,26,30,female,5,,,,50000,,,,,89ea004d,3,ae04795f,,,rule
30/06/2020 18:05,30/06/2020 18:10,0,100,264,1,30/06/2020 18:10,R_phBwCOPDpyoglDH,,,,,anonymous,EN-GB,3,7,5,6,6,5,It's being biased and choosing based off their profession.  It makes sense but is not fair.,4,21,37,male,3,,,,132500,,,,,191e7425,6,96e90dcd,,,precedent
30/06/2020 18:07,30/06/2020 18:10,0,100,169,1,30/06/2020 18:10,R_2t5vf5ssuNOI0GJ,,,,,anonymous,EN-GB,6,2,6,2,5,3,"The negative consequences are how the family of the deceased may react, also implications of  someone making the decision, that person would have to live with a the decision ",4,16,40,male,5,,,,72500,,,,,5e93f8b4,4,0f6409c3,,,oneoff
30/06/2020 18:08,30/06/2020 18:12,0,100,205,1,30/06/2020 18:12,R_1Kya4xAVoYPhFhf,,,,,anonymous,EN-GB,6,3,6,2,2,2,The proposals are logical.,4,17,50,male,2,,,,72500,,,,,1a023277,4,cfabb51d,,,oneoff
30/06/2020 18:09,30/06/2020 18:12,0,100,146,1,30/06/2020 18:12,R_3NVASphDYGdBIGw,,,,,anonymous,EN-GB,6,2,6,2,1,1,,4,16,30,male,5,,,,132500,,,,,2f467120,6,2a27366b,,,precedent
30/06/2020 18:14,30/06/2020 18:16,0,100,138,1,30/06/2020 18:16,R_3I9rfFaOz8zVWhG,,,,,anonymous,EN-GB,1,7,1,7,4,7,A persons career does not make their life more valuable than another.,4,16,23,female,5,,,,4500,,,,,4e064256,0,e360aaf5,,,rule
30/06/2020 18:18,30/06/2020 18:21,0,100,212,1,30/06/2020 18:21,R_ByK2IybxBq14tvb,,,,,anonymous,EN-GB,2,6,2,6,6,6,I think this proposal could lead to prejudices and benefit only those who are privilaged.,4,16,34,female,3,,,,32500,,,,,a23999a5,2,371fcd54,,,rule
30/06/2020 18:23,30/06/2020 18:27,0,100,240,1,30/06/2020 18:27,R_1NsGbLxBW0fxtCi,,,,,anonymous,EN-GB,5,3,5,3,4,4,,4,16,79,male,3,,,,32500,,,,,41632925,2,ed3983c4,,,oneoff
30/06/2020 18:27,30/06/2020 18:28,0,100,108,1,30/06/2020 18:28,R_3NxFW3VuG3hQD6Q,,,,,anonymous,EN-GB,5,5,5,5,6,6,I think the proposals are unfair since the doctor shouldn't be saved just because he's a doctor. However it's conflicting for me since I agree with the decision and can't think of an alternative solution.,4,20,34,male,6,,,,100000,,,,,435cfe4c,5,abffa509,,,precedent
30/06/2020 18:30,30/06/2020 18:33,0,100,180,1,30/06/2020 18:33,R_4NLlEHtrTWL5Xfr,,,,,anonymous,EN-GB,7,1,7,1,1,1,,4,16,46,female,5,,,,50000,,,,,fa4c6d63,3,57142250,,,precedent
30/06/2020 18:55,30/06/2020 19:00,0,100,300,1,30/06/2020 19:00,R_1n0kVnrxZgG3xye,,,,,anonymous,EN-GB,6,3,6,3,5,4,Because if they don't help to them it could lead a negative consequences,4,18,30,female,6,,,,72500,,,,,849acd73,4,6ef4a80c,,,oneoff
30/06/2020 19:03,30/06/2020 19:05,0,100,138,1,30/06/2020 19:05,R_A4iIoeJfrOl1xnj,,,,,anonymous,EN-GB,3,6,6,5,4,6,We don't know what the person that was not saved could end up doing - maybe they end up making a great contribution. Or maybe the doctor is corrupt and ends up hurting more people. It is hard to save a person just based on their job. ,4,20,52,female,3,,,,132500,,,,,9d263149,6,66bf693c,,,rule
30/06/2020 19:34,30/06/2020 19:35,0,100,53,1,30/06/2020 19:35,R_1hYklcXgWSgs2LD,,,,,anonymous,EN-GB,6,5,6,5,6,4,,3,22,30,female,5,,,,50000,,,,,39cf1f8e,3,daecdad2,,,precedent
30/06/2020 19:34,30/06/2020 19:35,0,100,76,1,30/06/2020 19:35,R_31FVGvaDhJLlgnC,,,,,anonymous,EN-GB,5,3,4,4,5,4,I think it would result in losing too many people in the long run ,4,16,23,female,4,,,,4500,,,,,0912e52f,0,6d56f415,,,rule
30/06/2020 19:34,30/06/2020 19:35,0,100,61,1,30/06/2020 19:35,R_3MSa6Ae8Eow6NnW,,,,,anonymous,EN-GB,2,6,2,6,6,6,It favors rich people,4,16,42,female,6,,,,132500,,,,,064a37cf,6,ad750e37,,,rule
30/06/2020 19:34,30/06/2020 19:36,0,100,118,1,30/06/2020 19:36,R_1gBGM6Yil9QopaX,,,,,anonymous,EN-GB,3,6,3,6,7,7,That person that they did not save could have something big coming from them in the future. ,4,18,25,female,4,,,,72500,,,,,e53bbe91,4,ab27f8be,,,rule
30/06/2020 19:34,30/06/2020 19:36,0,100,114,1,30/06/2020 19:36,R_50yv60lLcFenLSp,,,,,anonymous,EN-GB,3,5,3,5,5,5,It doesn't seem like a human's job to judge who lives. They don't know much about these people other than their employment status.,4,16,47,female,5,,,,50000,,,,,96690081,3,df7bf56c,,,oneoff
